eid,mid,event_date,f1name,f2name,f1result,f2result,f1fid,f2fid,method,round,time,f1fights,f1w,f1l,f1fws,f1ls,f2fights,f2w,f2l,f2fws,f2ls,f1SubW,f1KOW,f1DecW,f1SubL,f1KOL,f1DecL,f2SubW,f2KOW,f2DecW,f2SubL,f2KOL,f2DecL,fid_1,height_1,weight_1,country_1,Height_1,Weight_1,Reach_1,Stance_1,SLpM_1,Str. Acc_1,SApM_1,Str. Def_1,TD Avg_1,TD Acc_1,TD Def_1,Sub. Avg_1,Metrictst_1,fid_2,height_2,weight_2,country_2,Height_2,Weight_2,Reach_2,Stance_2,SLpM_2,Str. Acc_2,SApM_2,Str. Def_2,TD Avg_2,TD Acc_2,TD Def_2,Sub. Avg_2,Metrictst_2,f1Age,f2Age
2400,8,8/21/04,Vitor Belfort,Randy Couture,loss,win,156,166,TKO,3,5:00,8,6,2,2,0,11,8,3,0,1,0,6,0,0,1,1,1,5,2,1,2,0,156,72,185,Brazil,72,185,74,Southpaw,1.56,0.46,2.78,0.5,1.13,0.6,0.53,0.7,8.26,166,73,203,United States,73,205,75,Orthodox,2.85,0.57,1.53,0.59,2.78,0.46,0.58,0.5,9.86,27.38945927,41.16632444
2400,7,8/21/04,Joe Doerksen,Joe Riggs,loss,win,390,2765,Submission,2,3:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,72,186,Canada,72,185,75,Orthodox,1.43,0.42,2.79,0.5,2.02,0.33,0.33,2.3,10.12,2765,72,170,United States,72,185,70,Southpaw,2.41,0.51,1.69,0.57,2.45,0.55,0.62,0.6,9.4,26.94592745,21.91101985
2400,6,8/21/04,Vernon White,Chuck Liddell,loss,win,296,192,KO,1,4:05,1,0,0,0,0,11,9,2,1,0,0,0,0,0,0,0,0,4,5,0,1,0,296,72,205,United States,72,205,,Southpaw,2.11,0.38,2.2,0.54,0.88,0.28,0.44,0,6.83,192,74,205,United States,74,205,76,Orthodox,2.97,0.35,2.71,0.56,0.44,0.75,0.81,0,8.59,32.71731691,34.67761807
2400,5,8/21/04,Matt Lindland,David Terrell,loss,win,276,536,KO,1,0:24,9,7,2,1,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,276,72,185,United States,72,185,74,Southpaw,2.62,0.5,1.56,0.52,3.01,0.48,0.6,1.3,10.59,536,72,185,USA,73,185,,Southpaw,2.34,0.63,2.71,0.37,5.54,0.5,0,5.5,17.59,34.2642026,26.6146475
2400,4,8/21/04,Justin Eilers,Mike Kyle,win,loss,5936,3619,KO,1,1:14,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5936,73,235,United States,73,235,,Orthodox,1.78,0.3,6.56,0.47,0,0,0,0,9.11,3619,75,205,United States,76,205,77,Orthodox,4.5,0.51,2.76,0.54,1.55,0.62,0.5,0.9,11.88,26.14921287,24.39151266
2400,3,8/21/04,Chris Lytle,Ronald Jhun,win,loss,267,524,Submission,2,1:17,3,1,2,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,267,71,170,United States,71,170,68,Orthodox,3.76,0.45,3.03,0.58,0.7,0.55,0.55,2.4,12.02,524,71,170,United States,71,170,,Orthodox,1.45,0.57,3.01,0.5,1.81,1,1,0,9.34,30.00958248,
2400,2,8/21/04,Nick Diaz,Karo Parisyan,loss,win,2831,5153,Decision,3,5:00,2,2,0,2,0,2,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,2831,73,170,United States,73,185,76,Southpaw,5.43,0.42,3.56,0.61,1.32,0.33,0.6,1,13.27,5153,70,169,United States,70,170,72,Orthodox,2.49,0.41,2.19,0.58,5.27,0.59,0.59,1,13.12,21.05407255,21.98220397
2400,1,8/21/04,Josh Thomson,Yves Edwards,loss,win,2394,344,KO,1,4:32,2,2,0,2,0,7,5,2,5,0,0,1,1,0,0,0,1,2,2,0,0,2,2394,70,153,United States,70,155,71,Orthodox,2.59,0.47,2.12,0.64,1.92,0.39,0.54,1.3,9.97,344,70,155,United States,69,155,73,Southpaw,2.91,0.42,2.34,0.66,0.76,0.53,0.69,0.7,9.01,25.91649555,27.89048597
2512,7,10/22/04,Tito Ortiz,Patrick Cote,win,loss,158,6612,Decision,3,5:00,13,9,4,0,2,0,0,0,0,0,1,6,2,2,1,1,0,0,0,0,0,0,158,74,205,United States,75,205,74,Orthodox,2.59,0.46,2.88,0.6,2.47,0.35,0.54,0.6,10.49,6612,71,170,Canada,71,170,71,Orthodox,2.8,0.49,3.07,0.48,0.72,0.21,0.44,0.3,8.51,29.7467488,24.64613279
2512,6,10/22/04,Rich Franklin,Jorge Rivera,win,loss,392,2712,Submission,3,4:28,2,2,0,2,0,2,1,1,0,1,0,2,0,0,0,0,0,0,1,1,0,0,392,73,185,United States,73,185,75,Southpaw,4.1,0.44,2.07,0.62,1.31,0.66,0.63,0.7,10.53,2712,73,185,United States,73,185,73,Orthodox,3.16,0.48,2.64,0.54,0.84,0.5,0.63,0.1,8.89,30.04791239,32.64887064
2512,4,10/22/04,Renato Verissimo,Frank Trigg,loss,win,4095,311,TKO,2,2:11,2,1,1,0,1,2,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,4095,73,170,United States,73,170,,Orthodox,0.92,0.48,1.87,0.47,1.46,0.3,0.5,2.5,8.5,311,68,181,United States,69,170,71,Southpaw,2.79,0.46,1.9,0.56,2.35,0.47,0.75,0.8,10.08,,32.45995893
2512,3,10/22/04,Evan Tanner,Robbie Lawler,win,loss,212,2245,Submission,1,2:22,10,8,2,2,0,6,4,2,0,1,2,4,2,0,2,0,0,2,2,1,1,0,212,72,185,United States,72,185,74,Orthodox,3.05,0.59,2.64,0.56,2.55,0.43,0.25,1.3,11.37,2245,71,170,United States,71,170,74,Southpaw,3.49,0.44,3.69,0.62,0.82,0.68,0.67,0,10.41,33.69472964,22.5927447
2512,2,10/22/04,Tony Fryklund,Ivan Salaverry,loss,win,168,1351,Submission,1,1:36,3,2,1,2,0,2,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,168,72,155,United States,72,185,,Orthodox,3.49,0.39,6.5,0.43,0,0,0.66,0.5,11.97,1351,72,185,United States,72,185,,Orthodox,3.01,0.47,1.19,0.76,0.49,0.18,0.36,2.5,8.96,33.57700205,33.77960301
2512,1,10/22/04,Marvin Eastman,Travis Lutter,loss,win,339,4586,KO,2,0:43,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,339,69,207,United States,69,185,73,Orthodox,2.21,0.35,3.92,0.42,1.38,0.33,0.81,0,9.42,4586,74,185,United States,71,185,75,Orthodox,0.41,0.32,2.42,0.42,1.95,0.24,0.3,0.7,6.76,33.3744011,30.88021903
2690,9,2/5/05,Vitor Belfort,Tito Ortiz,loss,win,156,158,Decision,3,5:00,9,6,3,0,1,14,10,4,1,0,0,6,0,0,2,1,1,6,3,2,1,1,156,72,185,Brazil,72,185,74,Southpaw,1.56,0.46,2.78,0.5,1.13,0.6,0.53,0.7,8.26,158,74,205,United States,75,205,74,Orthodox,2.59,0.46,2.88,0.6,2.47,0.35,0.54,0.6,10.49,27.84941821,30.03696099
2690,8,2/5/05,Pete Sell,Phil Baroni,win,loss,7795,278,Submission,3,4:19,0,0,0,0,0,7,3,4,0,3,0,0,0,0,0,0,0,2,1,0,1,3,7795,71,179,United States,71,170,75,Orthodox,2.6,0.42,3.65,0.51,0.91,0.21,0.47,0.9,9.67,278,69,170,United States,69,170,72,Orthodox,2.77,0.45,3.93,0.4,1.46,0.47,0.6,0.5,10.58,22.45037645,28.80766598
2690,7,2/5/05,Tim Sylvia,Andrei Arlovski,loss,win,1061,270,Submission,1,0:47,4,3,1,0,1,6,4,2,3,0,0,3,0,0,0,0,1,3,0,0,2,0,1061,80,265,United States,80,265,80,Orthodox,4.23,0.41,2.61,0.61,0.11,1,0.75,0.1,9.82,270,76,241,Belarus,75,240,77,Orthodox,3.12,0.41,2.5,0.59,0.39,0.41,0.82,0.5,8.74,30.92402464,26.00410678
2690,6,2/5/05,David Terrell,Evan Tanner,loss,win,536,212,TKO,1,4:35,1,1,0,1,0,11,9,2,3,0,0,1,0,0,0,0,3,4,2,0,2,0,536,72,185,USA,73,185,,Southpaw,2.34,0.63,2.71,0.37,5.54,0.5,0,5.5,17.59,212,72,185,United States,72,185,74,Orthodox,3.05,0.59,2.64,0.56,2.55,0.43,0.25,1.3,11.37,27.07460643,33.98494182
2690,5,2/5/05,Paul Buentello,Justin Eilers,win,loss,347,5936,KO,1,3:34,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,347,75,205,United States,74,245,77,Orthodox,3.29,0.45,3.83,0.52,0.19,0.33,0.39,0.4,9.4,5936,73,235,United States,73,235,,Orthodox,1.78,0.3,6.56,0.47,0,0,0,0,9.11,31.05544148,26.6091718
2690,4,2/5/05,Mike Kyle,James Irvin,win,loss,3619,7780,KO,1,1:55,2,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3619,75,205,United States,76,205,77,Orthodox,4.5,0.51,2.76,0.54,1.55,0.62,0.5,0.9,11.88,7780,,205,Poland,74,205,75,Orthodox,2.03,0.48,3.86,0.35,0,0,0.36,0.5,7.58,24.85147159,26.40109514
2690,4,2/5/05,Mike Kyle,James Irvin,win,loss,3619,7780,KO,1,1:55,2,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3619,75,205,United States,76,205,77,Orthodox,4.5,0.51,2.76,0.54,1.55,0.62,0.5,0.9,11.88,7780,74,185,United States,74,205,75,Orthodox,2.03,0.48,3.86,0.35,0,0,0.36,0.5,7.58,24.85147159,26.40109514
2690,3,2/5/05,Gideon Ray,David Loiseau,loss,win,4555,903,TKO,1,5:00,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4555,70,170,United States,70,185,,Southpaw,2.08,0.4,2.58,0.53,1.49,1,0,0,8.08,903,72,192,Canada,72,185,76,Orthodox,1.59,0.44,3.64,0.43,0.43,0.42,0.36,0.1,7.41,31.69609856,25.13894593
2690,2,2/5/05,Chris Lytle,Karo Parisyan,loss,win,267,5153,Decision,3,5:00,4,2,2,2,0,3,2,1,1,0,2,0,0,0,0,2,1,0,1,0,0,1,267,71,170,United States,71,170,68,Orthodox,3.76,0.45,3.03,0.58,0.7,0.55,0.55,2.4,12.02,5153,70,169,United States,70,170,72,Orthodox,2.49,0.41,2.19,0.58,5.27,0.59,0.59,1,13.12,30.46954141,22.4421629
2690,1,2/5/05,Nick Diaz,Drew Fickett,win,loss,2831,725,TKO,1,4:40,3,2,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2831,73,170,United States,73,185,76,Southpaw,5.43,0.42,3.56,0.61,1.32,0.33,0.6,1,13.27,725,70,151,United States,70,155,70,Orthodox,2.33,0.41,2.29,0.57,1.3,0.35,0.3,2.2,9.75,21.51403149,25.11978097
2930,8,4/16/05,Chuck Liddell,Randy Couture,win,loss,192,166,KO,1,2:06,12,10,2,2,0,12,9,3,1,0,0,5,5,0,1,0,1,6,2,1,2,0,192,74,205,United States,74,205,76,Orthodox,2.97,0.35,2.71,0.56,0.44,0.75,0.81,0,8.59,166,73,203,United States,73,205,75,Orthodox,2.85,0.57,1.53,0.59,2.78,0.46,0.58,0.5,9.86,35.32922656,41.81793292
2930,7,4/16/05,Travis Wiuff,Renato Sobral,loss,win,3660,274,Submission,2,0:24,1,0,1,0,1,4,2,2,0,1,0,0,0,1,0,0,0,0,2,0,1,1,3660,75,259,United States,75,205,,Orthodox,0.48,0.3,4.03,0.41,4.84,0.57,0.44,1.2,12.27,274,72,205,Brazil,73,205,75,Orthodox,2.23,0.45,1.53,0.57,2.48,0.42,0.65,2.6,10.93,27.08829569,29.77138946
2930,6,4/16/05,Frank Trigg,Matt Hughes,loss,win,311,232,Submission,1,4:05,3,2,1,2,0,12,10,2,2,0,0,2,0,1,0,0,2,5,3,2,0,0,311,68,181,United States,69,170,71,Southpaw,2.79,0.46,1.9,0.56,2.35,0.47,0.75,0.8,10.08,232,69,170,United States,69,170,73,Switch,2.14,0.53,1.36,0.53,2.95,0.5,0.35,1.2,9.56,32.94182067,31.50718686
2930,5,4/16/05,Travis Lutter,Matt Lindland,loss,win,4586,276,Submission,2,3:32,1,1,0,1,0,10,7,3,0,1,0,1,0,0,0,0,0,3,3,1,2,0,4586,74,185,United States,71,185,75,Orthodox,0.41,0.32,2.42,0.42,1.95,0.24,0.3,0.7,6.76,276,72,185,United States,72,185,74,Southpaw,2.62,0.5,1.56,0.52,3.01,0.48,0.6,1.3,10.59,31.36208077,34.91581109
2930,3,4/16/05,Joe Riggs,Ivan Salaverry,loss,win,2765,1351,Submission,1,2:42,1,1,0,1,0,3,2,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,2765,72,170,United States,72,185,70,Southpaw,2.41,0.51,1.69,0.57,2.45,0.55,0.62,0.6,9.4,1351,72,185,United States,72,185,,Orthodox,3.01,0.47,1.19,0.76,0.49,0.18,0.36,2.5,8.96,22.56262834,34.26146475
2930,2,4/16/05,Patrick Cote,Joe Doerksen,loss,win,6612,390,Submission,3,2:35,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,6612,71,170,Canada,71,170,71,Orthodox,2.8,0.49,3.07,0.48,0.72,0.21,0.44,0.3,8.51,390,72,186,Canada,72,185,75,Orthodox,1.43,0.42,2.79,0.5,2.02,0.33,0.33,2.3,10.12,25.12799452,27.59753593
2971,9,4/9/05,Ken Shamrock,Rich Franklin,loss,win,4,392,TKO,1,2:42,12,7,3,1,0,3,3,0,3,0,6,1,0,1,1,1,1,2,0,0,0,0,4,73,212,United States,73,205,72,Orthodox,1.47,0.46,4.3,0.39,0.94,0.6,0.44,2.5,11.1,392,73,185,United States,73,185,75,Southpaw,4.1,0.44,2.07,0.62,1.31,0.66,0.63,0.7,10.53,41.15811088,30.51060917
2971,8,4/9/05,Forrest Griffin,Stephan Bonnar,win,loss,3526,3014,Decision,3,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3526,75,205,United States,75,205,77,Orthodox,4.38,0.36,2.81,0.61,1.05,0.48,0.57,0.7,10.96,3014,75,205,United States,76,205,78,Orthodox,2.76,0.38,3.01,0.52,1.32,0.4,0.6,1,9.99,25.77412731,28.01368925
2971,7,4/9/05,Kenny Florian,Diego Sanchez,loss,win,8021,4824,TKO,1,2:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,70,145,United States,70,145,74,Southpaw,2.41,0.4,1.85,0.63,2.22,0.33,0.6,1.3,9.74,4824,70,155,United States,70,155,72,Southpaw,2.75,0.36,2.95,0.58,1.48,0.21,0.5,1,9.83,28.87063655,23.27173169
2971,6,4/9/05,Bobby Southworth,Sam Hoger,loss,win,551,6445,Decision,3,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,73,228,United States,74,205,,Orthodox,0.99,0.39,1.38,0.65,3.98,0.78,0.64,1.3,10.11,6445,74,205,United States,74,205,,Orthodox,1.07,0.25,2.25,0.57,1.12,0.38,0.29,1.3,7.23,35.31279945,24.78028747
2971,5,4/9/05,Jason Thacker,Chris Leben,loss,win,12690,6258,TKO,1,1:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12690,72,185,Canada,70,185,,Orthodox,0.63,0.33,17.05,0.32,0,0,0,0,18.33,6258,71,185,United States,71,185,74,Southpaw,2.87,0.42,2.87,0.52,1.14,0.41,0.53,0.8,9.56,29.64271047,24.71731691
2971,4,4/9/05,Chris Sanford,Josh Koscheck,loss,win,2656,9418,KO,1,4:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2656,71,185,United States,71,185,,Orthodox,0.23,0.5,3.22,0.17,0,0,0,3.5,7.62,9418,70,170,United States,70,170,73,Orthodox,1.79,0.36,2.27,0.63,2.46,0.48,0.64,0.4,9.03,,27.35660507
2971,3,4/9/05,Nate Quarry,Lodune Sincaid,win,loss,2383,4208,TKO,1,3:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2383,72,185,United States,72,185,72,Open Stance,4.96,0.44,2.8,0.66,0.25,0.33,0.6,0,10.04,4208,69,185,United States,69,185,,Orthodox,2.45,0.44,6.7,0.49,0,0,0.75,0,10.83,33.05954825,31.92334018
2971,2,4/9/05,Alex Schoenauer,Mike Swick,loss,win,4000,5199,KO,1,0:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,75,185,United States,75,185,,Orthodox,1.22,0.4,2.27,0.42,0,0,0.22,4.9,9.43,5199,73,170,United States,73,170,77,Orthodox,2.36,0.37,2.29,0.54,1.06,0.5,0.61,0.6,8.33,28.92813142,25.80698152
2971,1,4/9/05,Alex Karalexis,Josh Rafferty,win,loss,11941,2682,TKO,1,1:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11941,68,170,United States,68,155,66,Orthodox,2.39,0.38,2.37,0.57,2.64,0.42,0.86,1.1,10.73,2682,72,169,United States,72,170,,Orthodox,0.6,0.33,3.6,0.5,0,0,0,9,14.03,27.55099247,
3054,8,6/4/05,Andrei Arlovski,Justin Eilers,win,loss,270,5936,TKO,1,4:10,7,5,2,4,0,2,1,1,0,1,2,3,0,0,2,0,0,1,0,0,1,0,270,76,241,Belarus,75,240,77,Orthodox,3.12,0.41,2.5,0.59,0.39,0.41,0.82,0.5,8.74,5936,73,235,United States,73,235,,Orthodox,1.78,0.3,6.56,0.47,0,0,0,0,9.11,26.32991102,26.93497604
3054,7,6/4/05,Matt Serra,Karo Parisyan,loss,win,1305,5153,Decision,3,5:00,7,4,3,2,0,4,3,1,2,0,1,0,3,0,1,2,1,0,2,0,0,1,1305,66,170,United States,66,170,68,Orthodox,1.98,0.39,2.64,0.46,2.05,0.2,0.38,0.9,9,5153,70,169,United States,70,170,72,Orthodox,2.49,0.41,2.19,0.58,5.27,0.59,0.59,1,13.12,31.00616016,22.76796715
3054,6,6/4/05,Rich Franklin,Evan Tanner,win,loss,392,212,TKO,4,3:25,4,4,0,4,0,12,10,2,4,0,1,3,0,0,0,0,3,5,2,0,2,0,392,73,185,United States,73,185,75,Southpaw,4.1,0.44,2.07,0.62,1.31,0.66,0.63,0.7,10.53,212,72,185,United States,72,185,74,Orthodox,3.05,0.59,2.64,0.56,2.55,0.43,0.25,1.3,11.37,30.66392882,34.31074606
3054,5,6/4/05,Forrest Griffin,Bill Mahood,win,loss,3526,4388,Submission,1,2:18,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3526,75,205,United States,75,205,77,Orthodox,4.38,0.36,2.81,0.61,1.05,0.48,0.57,0.7,10.96,4388,75,205,Canada,75,200,,Orthodox,1.54,0.85,3.59,0.17,0,0,0,3.9,10.05,25.92744695,38.33812457
3054,4,6/4/05,Kevin Jordan,Paul Buentello,loss,win,4399,347,Submission,1,4:00,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4399,75,245,United States,75,245,,Orthodox,2,0.4,1.91,0.55,0,0,0.77,0.6,6.23,347,75,205,United States,74,245,77,Orthodox,3.29,0.45,3.83,0.52,0.19,0.33,0.39,0.4,9.4,34.4257358,31.38124572
3054,3,6/4/05,Shonie Carter,Nate Quarry,loss,win,239,2383,TKO,1,2:37,4,3,1,0,1,1,1,0,1,0,0,1,2,0,1,0,0,1,0,0,0,0,239,69,176,United States,70,170,,Southpaw,1.62,0.36,2.32,0.47,0.75,0.66,0.75,0,6.93,2383,72,185,United States,72,185,72,Open Stance,4.96,0.44,2.8,0.66,0.25,0.33,0.6,0,10.04,33.08692676,33.2128679
3054,2,6/4/05,David Loiseau,Charles McCarthy,win,loss,903,7987,TKO,2,2:10,3,2,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,903,72,192,Canada,72,185,76,Orthodox,1.59,0.44,3.64,0.43,0.43,0.42,0.36,0.1,7.41,7987,70,185,United States,70,185,71,Orthodox,0.18,0.12,4.03,0.56,2.67,0.6,0,2.7,10.86,25.46475017,24.82683094
3054,1,6/4/05,Koji Oishi,Nick Diaz,loss,win,249,2831,KO,1,1:24,1,0,1,0,1,4,3,1,1,0,0,0,0,0,0,1,1,2,0,0,0,1,249,68,145,Japan,68,170,,Orthodox,1.43,0.09,17.86,0.43,0,0,0,0,19.81,2831,73,170,United States,73,185,76,Southpaw,5.43,0.42,3.56,0.61,1.32,0.33,0.6,1,13.27,28.0109514,21.83983573
3093,8,8/20/05,Jeremy Horn,Chuck Liddell,loss,win,202,192,TKO,4,2:46,7,4,3,0,1,13,11,2,3,0,2,1,0,3,0,0,0,6,5,0,1,0,202,73,186,United States,73,185,74,Orthodox,1.19,0.39,1.99,0.55,1.83,0.38,0.29,1.1,7.72,192,74,205,United States,74,205,76,Orthodox,2.97,0.35,2.71,0.56,0.44,0.75,0.81,0,8.59,29.98767967,35.67419576
3093,7,8/20/05,Tra Telligman,Tim Sylvia,loss,win,157,1061,KO,1,4:59,3,0,3,0,3,5,3,2,0,2,0,0,0,0,3,0,0,3,0,1,0,0,157,74,233,United States,74,233,,Orthodox,1.83,0.35,3.02,0.56,0.87,1,0.8,0,8.43,1061,80,265,United States,80,265,80,Orthodox,4.23,0.41,2.61,0.61,0.11,1,0.75,0.1,9.82,40.53114305,31.46064339
3093,5,8/20/05,Diego Sanchez,Brian Gassaway,win,loss,4824,886,Submission,2,1:56,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4824,70,155,United States,70,155,72,Southpaw,2.75,0.36,2.95,0.58,1.48,0.21,0.5,1,9.83,886,72,171,United States,73,170,,Orthodox,0.34,0.26,3.65,0.44,0,0,0.42,0,5.11,23.63586585,33.0349076
3093,3,8/20/05,Matt Lindland,Joe Doerksen,win,loss,276,390,Decision,3,5:00,11,8,3,1,0,2,1,1,1,0,1,3,3,1,2,0,1,0,0,1,0,0,276,72,185,United States,72,185,74,Southpaw,2.62,0.5,1.56,0.52,3.01,0.48,0.6,1.3,10.59,390,72,186,Canada,72,185,75,Orthodox,1.43,0.42,2.79,0.5,2.02,0.33,0.33,2.3,10.12,35.26078029,27.94250513
3093,2,8/20/05,Trevor Prangley,Travis Lutter,win,loss,4789,4586,Decision,3,5:00,1,1,0,1,0,2,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,4789,72,205,South Africa,73,185,75,Orthodox,2.59,0.6,2.02,0.48,3.38,0.55,0.74,1,11.36,4586,74,185,United States,71,185,75,Orthodox,0.41,0.32,2.42,0.42,1.95,0.24,0.3,0.7,6.76,32.98836413,31.70704997
3093,1,8/20/05,James Irvin,Terry Martin,win,loss,7780,7202,KO,2,0:09,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7780,,205,Poland,74,205,75,Orthodox,2.03,0.48,3.86,0.35,0,0,0.36,0.5,7.58,7202,67,185,United States,68,185,71,Orthodox,2.68,0.41,3.26,0.53,3.01,0.4,0.92,0,11.21,26.93771389,24.85968515
3093,1,8/20/05,James Irvin,Terry Martin,win,loss,7780,7202,KO,2,0:09,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7780,74,185,United States,74,205,75,Orthodox,2.03,0.48,3.86,0.35,0,0,0.36,0.5,7.58,7202,67,185,United States,68,185,71,Orthodox,2.68,0.41,3.26,0.53,3.01,0.4,0.92,0,11.21,26.93771389,24.85968515
3100,8,8/6/05,Nate Marquardt,Ivan Salaverry,win,loss,1712,1351,Decision,3,5:00,0,0,0,0,0,4,3,1,2,0,0,0,0,0,0,0,2,1,0,0,0,1,1712,72,185,United States,72,185,74,Orthodox,2.67,0.49,2.27,0.56,2.03,0.53,0.72,1,10.27,1351,72,185,United States,72,185,,Orthodox,3.01,0.47,1.19,0.76,0.49,0.18,0.36,2.5,8.96,26.29705681,34.56810404
3100,7,8/6/05,Chris Leben,Patrick Cote,win,loss,6258,6612,Decision,3,5:00,1,1,0,1,0,2,0,2,0,2,0,1,0,0,0,0,0,0,0,1,0,1,6258,71,185,United States,71,185,74,Southpaw,2.87,0.42,2.87,0.52,1.14,0.41,0.53,0.8,9.56,6612,71,170,Canada,71,170,71,Orthodox,2.8,0.49,3.07,0.48,0.72,0.21,0.44,0.3,8.51,25.04312115,25.43463381
3100,6,8/6/05,Sam Hoger,Stephan Bonnar,loss,win,6445,3014,Decision,3,5:00,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,6445,74,205,United States,74,205,,Orthodox,1.07,0.25,2.25,0.57,1.12,0.38,0.29,1.3,7.23,3014,75,205,United States,76,205,78,Orthodox,2.76,0.38,3.01,0.52,1.32,0.4,0.6,1,9.99,25.10609172,28.3394935
3100,5,8/6/05,Pete Sell,Nate Quarry,loss,win,7795,2383,TKO,1,0:42,1,1,0,1,0,2,2,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,7795,71,179,United States,71,170,75,Orthodox,2.6,0.42,3.65,0.51,0.91,0.21,0.47,0.9,9.67,2383,72,185,United States,72,185,72,Open Stance,4.96,0.44,2.8,0.66,0.25,0.33,0.6,0,10.04,22.9486653,33.3853525
3100,4,8/6/05,Josh Koscheck,Pete Spratt,win,loss,9418,3195,Submission,1,1:53,1,1,0,1,0,3,2,1,1,0,0,1,0,0,0,0,2,0,0,1,0,0,9418,70,170,United States,70,170,73,Orthodox,1.79,0.36,2.27,0.63,2.46,0.48,0.64,0.4,9.03,3195,69,170,United States,69,170,,Orthodox,1.63,0.48,1.33,0.55,0.3,1,0.46,0.3,6.05,27.68240931,34.57357974
3100,3,8/6/05,Gideon Ray,Mike Swick,loss,win,4555,5199,TKO,1,0:22,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,4555,70,170,United States,70,185,,Southpaw,2.08,0.4,2.58,0.53,1.49,1,0,0,8.08,5199,73,170,United States,73,170,77,Orthodox,2.36,0.37,2.29,0.54,1.06,0.5,0.61,0.6,8.33,32.19438741,26.13278576
3100,2,8/6/05,Alex Karalexis,Kenny Florian,loss,win,11941,8021,TKO,2,2:52,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,11941,68,170,United States,68,155,66,Orthodox,2.39,0.38,2.37,0.57,2.64,0.42,0.86,1.1,10.73,8021,70,145,United States,70,145,74,Southpaw,2.41,0.4,1.85,0.63,2.22,0.33,0.6,1.3,9.74,27.87679671,29.19644079
3100,1,8/6/05,Josh Neer,Drew Fickett,loss,win,9179,725,Technical,1,1:35,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9179,71,170,United States,71,170,72,Orthodox,3.29,0.46,3.63,0.58,1.09,0.34,0.46,1.3,11.15,725,70,151,United States,70,155,70,Orthodox,2.33,0.41,2.29,0.57,1.3,0.35,0.3,2.2,9.75,22.37097878,25.61806982
3250,8,10/7/05,Paul Buentello,Andrei Arlovski,loss,win,347,270,KO,1,0:15,2,2,0,2,0,8,6,2,5,0,1,1,0,0,0,0,2,4,0,0,2,0,347,75,205,United States,74,245,77,Orthodox,3.29,0.45,3.83,0.52,0.19,0.33,0.39,0.4,9.4,270,76,241,Belarus,75,240,77,Orthodox,3.12,0.41,2.5,0.59,0.39,0.41,0.82,0.5,8.74,31.72347707,26.67214237
