id,B_ID,First Name_B,Last Name_B,Full_Name_B,B_Weight,B_Age,Weight_B,Height_B,Reach_B,Stance_B,R_ID,First Name_R,Last Name_R,Full_Name_R,R_Age,R_Height,R_Weight,Height_R,Weight_R,Reach_R,R_Wrestling,R_BJJ,R_Boxing,R_Kickboxing,R_MuayTai,R_Freestyle,R_Sambo,R_Karate,R_Judo,Stance_R,winby,winner,Record_B,Wins_B,Losses_B,Draws_B,Record_R,Wins_R,Losses_R,Draws_R,BPrev,BStreak,B_Location,Event_ID,B_Wrestling,B_BJJ,B_Boxing,B_Kickboxing,B_MuayTai,B_Freestyle,B_Sambo,B_Karate,B_Judo,Full_Name__B,SLpM__B,StrAcc__B,SApM__B,StrDef__B,TDAvg__B,TDAcc__B,TDDef__B,SubAvg__B,Full_Name__R,SLpM__R,StrAcc__R,SApM__R,StrDef__R,TDAvg__R,TDAcc__R,TDDef__R,SubAvg__R
423,2230,Mike,de la Torre,Mike de la Torre,65,32,145,71,71,Orthodox,1993,Godofredo,Pepey,Godofredo Pepey,31,170,65,67,145,73,0,1,0,0,0,0,0,0,0,Orthodox,SUB,red,14-6-0,14,6,0,14-4-0,14,4,0,5,1,"Glendale, Arizona United States",791,0,0,0,0,0,1,0,0,0,Mike de la Torre,3.5,0.39,4.24,0.54,0.4,0.16,0.85,0,Godofredo Pepey,2.09,0.44,2.34,0.45,0.47,0.15,0.36,1.9
424,2193,Noad,Lahat,Noad Lahat,65,34,145,69,69,Orthodox,1993,Godofredo,Pepey,Godofredo Pepey,31,170,65,67,145,73,0,1,0,0,0,0,0,0,0,Orthodox,KO/TKO,red,9/2/00,9,2,0,14-4-0,14,4,0,0,0,"San Jose, California USA",662,0,1,0,0,0,0,0,0,1,Noad Lahat,2.79,0.46,1.47,0.63,2.37,0.26,0.16,2.4,Godofredo Pepey,2.09,0.44,2.34,0.45,0.47,0.15,0.36,1.9
425,1984,James,Vick,James Vick,70,31,155,75,76,Orthodox,2013,Abel,Trujillo,Abel Trujillo,35,172,70,68,155,70,1,0,0,0,0,0,0,0,0,Orthodox,SUB,blue,10/1/00,10,1,0,15-7-0,15,7,0,5,0,"Fort Worth, Texas United States",804,0,0,1,0,0,0,0,0,0,James Vick,3.87,0.38,3.28,0.61,0.23,0.25,0.65,1.1,Abel Trujillo,2.77,0.42,2.17,0.6,2.38,0.51,0.4,0.5
426,2582,Tony,Sims,Tony Sims,70,32,155,71,70,Southpaw,2013,Abel,Trujillo,Abel Trujillo,35,172,70,68,155,70,1,0,0,0,0,0,0,0,0,Orthodox,SUB,red,12/4/00,12,4,0,15-7-0,15,7,0,2,0,"Denver, Colorado United States",754,0,0,0,0,0,1,0,0,0,Tony Sims,1.81,0.63,0.76,0.65,0.71,0.5,0.5,0.7,Abel Trujillo,2.77,0.42,2.17,0.6,2.38,0.51,0.4,0.5
427,2774,Jordan,Rinaldi,Jordan Rinaldi,70,31,155,70,72,Orthodox,2013,Abel,Trujillo,Abel Trujillo,35,172,70,68,155,70,1,0,0,0,0,0,0,0,0,Orthodox,DEC,red,12/5/00,12,5,0,15-7-0,15,7,0,0,0,"Charlotte, North Carolina United States",777,0,0,0,0,0,1,0,0,0,Jordan Rinaldi,1.2,0.31,2.33,0.56,2,0.28,0,1,Abel Trujillo,2.77,0.42,2.17,0.6,2.38,0.51,0.4,0.5
428,2262,Johnny,Case,Johnny Case,70,29,155,70,72,Orthodox,2159,Tony,Martin,Tony Martin,28,182,70,72,155,73,0,1,0,0,0,0,0,0,0,Orthodox,DEC,red,22-5-0,22,5,0,11/3/00,11,3,0,5,0,"Jefferson, Iowa United States",824,0,0,0,0,0,1,0,0,0,Johnny Case,3.44,0.4,2.01,0.59,2.1,0.47,0.75,0,Tony Martin,2.32,0.42,2.89,0.49,1.66,0.24,0.5,1.2
429,525,Keita,Nakamura,Keita Nakamura,77,34,170,71,73,Southpaw,2159,Tony,Martin,Tony Martin,28,182,70,72,155,73,0,1,0,0,0,0,0,0,0,Orthodox,DEC,red,32-8-2,32,8,2,11/3/00,11,3,0,5,1,Tokyo Japan,865,0,0,0,0,0,1,0,0,0,Keita Nakamura,2.34,0.37,3.55,0.57,2,0.55,0.62,0.5,Tony Martin,2.32,0.42,2.89,0.49,1.66,0.24,0.5,1.2
430,2158,Rashid,Magomedov,Rashid Magomedov,70,33,155,69,70,Orthodox,2159,Tony,Martin,Tony Martin,28,182,70,72,155,73,0,1,0,0,0,0,0,0,0,Orthodox,DEC,blue,19-2-0,19,2,0,11/3/00,11,3,0,0,0,"Coconut Creek, Florida United States",646,0,0,1,0,0,0,1,0,0,Rashid Magomedov,4.28,0.51,2.66,0.56,0.8,0.66,0.86,0.2,Tony Martin,2.32,0.42,2.89,0.49,1.66,0.24,0.5,1.2
431,2216,Alex,White,Alex White,70,29,155,72,71,Southpaw,2159,Tony,Martin,Tony Martin,28,182,70,72,155,73,0,1,0,0,0,0,0,0,0,Orthodox,DEC,red,11/3/00,11,3,0,11/3/00,11,3,0,4,1,"Farmington, Missouri United States",803,0,0,0,0,0,1,0,0,0,Alex White,3.57,0.37,2.83,0.67,1.02,0.4,0.58,0.3,Tony Martin,2.32,0.42,2.89,0.49,1.66,0.24,0.5,1.2
432,2699,Felipe,Olivieri,Felipe Olivieri,70,33,155,69,72,Orthodox,2159,Tony,Martin,Tony Martin,28,182,70,72,155,73,0,1,0,0,0,0,0,0,0,Orthodox,SUB,red,14-5-0,14,5,0,11/3/00,11,3,0,0,0,Rio de Janerio Brazil,761,0,0,0,0,0,1,0,0,0,Felipe Olivieri,6.68,0.58,4.6,0.57,0,0,0.71,0,Tony Martin,2.32,0.42,2.89,0.49,1.66,0.24,0.5,1.2
433,2223,Olivier,Aubin-Mercier,Olivier Aubin-Mercier,70,29,155,69,70,Southpaw,2159,Tony,Martin,Tony Martin,28,182,70,72,155,73,0,1,0,0,0,0,0,0,0,Orthodox,DEC,blue,10/2/00,10,2,0,11/3/00,11,3,0,7,2,"Montreal, Quebec Canada",837,0,0,0,0,0,0,0,0,1,Olivier Aubin-Mercier,2.91,0.53,2.96,0.57,2.99,0.32,0.83,0.7,Tony Martin,2.32,0.42,2.89,0.49,1.66,0.24,0.5,1.2
434,2262,Johnny,Case,Johnny Case,70,29,155,70,72,Orthodox,2044,Kazuki,Tokudome,Kazuki Tokudome,31,180,70,71,155,73,0,0,0,0,0,0,0,0,1,Southpaw,SUB,blue,22-5-0,22,5,0,12/6/01,12,6,1,0,0,"Jefferson, Iowa United States",680,0,0,0,0,0,1,0,0,0,Johnny Case,3.44,0.4,2.01,0.59,2.1,0.47,0.75,0,Kazuki Tokudome,2.26,0.41,3.63,0.53,2,0.38,0.78,0
435,2169,Yui Chul,Nam,Yui Chul Nam,65,37,145,69,69,Orthodox,2044,Kazuki,Tokudome,Kazuki Tokudome,31,180,70,71,155,73,0,0,0,0,0,0,0,0,1,Southpaw,DEC,blue,18-6-1,18,6,1,12/6/01,12,6,1,0,0,Seoul South Korea,655,0,1,0,0,0,0,0,1,1,Yui Chul Nam,3.53,0.51,2,0.48,1.33,0.16,0.57,0.3,Kazuki Tokudome,2.26,0.41,3.63,0.53,2,0.38,0.78,0
436,2262,Johnny,Case,Johnny Case,70,29,155,70,72,Orthodox,2175,Francisco,Trevino,Francisco Trevino,36,175,70,69,155,70,0,0,0,0,0,1,0,0,0,Orthodox,DEC,blue,22-5-0,22,5,0,12/2/00,12,2,0,2,2,"Jefferson, Iowa United States",720,0,0,0,0,0,1,0,0,0,Johnny Case,3.44,0.4,2.01,0.59,2.1,0.47,0.75,0,Francisco Trevino,2.65,0.42,2.42,0.64,0.97,0.22,0.41,0
437,2628,Sage,Northcutt,Sage Northcutt,77,22,170,72,71,Orthodox,2175,Francisco,Trevino,Francisco Trevino,36,175,70,69,155,70,0,0,0,0,0,1,0,0,0,Orthodox,KO/TKO,blue,8/2/00,8,2,0,12/2/00,12,2,0,0,0,"Katy, Texas United States",744,0,0,0,1,0,0,0,1,0,Sage Northcutt,2.77,0.58,1.57,0.49,1.65,0.36,0.4,0.8,Francisco Trevino,2.65,0.42,2.42,0.64,0.97,0.22,0.41,0
438,2262,Johnny,Case,Johnny Case,70,29,155,70,72,Orthodox,1871,Yan,Cabral,Yan Cabral,35,180,70,71,155,73,0,1,0,0,0,0,0,0,0,Orthodox,DEC,blue,22-5-0,22,5,0,12/3/00,12,3,0,3,3,"Jefferson, Iowa United States",749,0,0,0,0,0,1,0,0,0,Johnny Case,3.44,0.4,2.01,0.59,2.1,0.47,0.75,0,Yan Cabral,2.02,0.47,1.98,0.62,2.89,0.35,0.37,1.2
439,1422,Zak,Cummings,Zak Cummings,77,34,170,72,75,Southpaw,1871,Yan,Cabral,Yan Cabral,35,180,70,71,155,73,0,1,0,0,0,0,0,0,0,Orthodox,DEC,blue,20-5-0,20,5,0,12/3/00,12,3,0,0,0,"Kansas City, Missouri United States",667,1,0,0,0,0,0,0,0,0,Zak Cummings,2.43,0.3,2.89,0.52,1.37,0.38,0.71,0.8,Yan Cabral,2.02,0.47,1.98,0.62,2.89,0.35,0.37,1.2
440,460,Naoyuki,Kotani,Naoyuki Kotani,70,36,155,68,66,Southpaw,1871,Yan,Cabral,Yan Cabral,35,180,70,71,155,73,0,1,0,0,0,0,0,0,0,Orthodox,SUB,red,33-13-7,33,13,7,12/3/00,12,3,0,1,0,Kanagawa Japan,687,0,0,0,0,0,1,0,0,0,Naoyuki Kotani,1.02,0.31,2.89,0.5,0.83,0.16,0.46,0.8,Yan Cabral,2.02,0.47,1.98,0.62,2.89,0.35,0.37,1.2
441,1918,Reza,Madadi,Reza Madadi,70,40,155,71,72,Orthodox,1871,Yan,Cabral,Yan Cabral,35,180,70,71,155,73,0,1,0,0,0,0,0,0,0,Orthodox,KO/TKO,blue,14-5-0,14,5,0,12/3/00,12,3,0,1,0,Stockholm Sweden,773,1,0,0,0,0,0,0,0,0,Reza Madadi,2.67,0.47,3.44,0.66,2.8,0.32,0.89,0.6,Yan Cabral,2.02,0.47,1.98,0.62,2.89,0.35,0.37,1.2
442,2206,Li,Jingliang,Li Jingliang,77,30,170,72,71,Orthodox,525,Keita,Nakamura,Keita Nakamura,34,180,77,71,170,73,0,0,0,0,0,1,0,0,0,Southpaw,SUB,red,12/4/00,12,4,0,32-8-2,32,8,2,3,1,Beijing China,740,1,0,0,0,0,0,0,0,0,Li Jingliang,4.25,0.41,3.5,0.56,1.6,0.35,0.6,0,Keita Nakamura,2.34,0.37,3.55,0.57,2,0.55,0.62,0.5
443,2737,Alex,Morono,Alex Morono,77,28,170,71,72,Orthodox,525,Keita,Nakamura,Keita Nakamura,34,180,77,71,170,73,0,0,0,0,0,1,0,0,0,Southpaw,DEC,red,13-3-0,13,3,0,32-8-2,32,8,2,3,0,"Houston, Texas United States",835,0,1,0,1,0,0,0,0,0,Alex Morono,4.98,0.45,3.2,0.63,0,0,0.75,0.4,Keita Nakamura,2.34,0.37,3.55,0.57,2,0.55,0.62,0.5
444,2508,Elizeu,Zaleski dos Santos,Elizeu Zaleski dos Santos,77,31,170,71,73,Orthodox,525,Keita,Nakamura,Keita Nakamura,34,180,77,71,170,73,0,0,0,0,0,1,0,0,0,Southpaw,DEC,blue,16-5-0,16,5,0,32-8-2,32,8,2,2,1,"Francisco Beltrao, Parana Brazil",790,0,0,0,0,1,0,0,0,0,Elizeu Zaleski dos Santos,3.79,0.41,2.35,0.66,0.35,0.16,0.39,1.1,Keita Nakamura,2.34,0.37,3.55,0.57,2,0.55,0.62,0.5
445,2206,Li,Jingliang,Li Jingliang,77,30,170,72,71,Orthodox,2227,Nordine,Taleb,Nordine Taleb,37,185,77,73,170,74,0,0,0,0,0,1,0,0,0,Orthodox,DEC,red,12/4/00,12,4,0,12/4/00,12,4,0,1,1,Beijing China,688,1,0,0,0,0,0,0,0,0,Li Jingliang,4.25,0.41,3.5,0.56,1.6,0.35,0.6,0,Nordine Taleb,3.18,0.52,1.91,0.69,2.57,0.76,0.69,0
446,2107,Santiago,Ponzinibbio,Santiago Ponzinibbio,77,32,170,72,73,Orthodox,2227,Nordine,Taleb,Nordine Taleb,37,185,77,73,170,74,0,0,0,0,0,1,0,0,0,Orthodox,DEC,blue,25-3-0,25,3,0,12/4/00,12,4,0,6,3,"Coconut Creek, Florida United States",808,0,1,0,1,0,0,0,0,0,Santiago Ponzinibbio,4.03,0.38,4.13,0.63,0.19,0.16,0.6,0,Nordine Taleb,3.18,0.52,1.91,0.69,2.57,0.76,0.69,0
447,1953,Chris,Clements,Chris Clements,77,42,170,70,70,Orthodox,2227,Nordine,Taleb,Nordine Taleb,37,185,77,73,170,74,0,0,0,0,0,1,0,0,0,Orthodox,DEC,red,12/6/00,12,6,0,12/4/00,12,4,0,1,1,"London, Ontario Canada",711,0,0,0,0,0,0,0,1,0,Chris Clements,3.2,0.49,2.37,0.44,0,0,0.32,0.3,Nordine Taleb,3.18,0.52,1.91,0.69,2.57,0.76,0.69,0
448,2656,Danny,Roberts,Danny Roberts,77,31,170,73,74,Southpaw,2227,Nordine,Taleb,Nordine Taleb,37,185,77,73,170,74,0,0,0,0,0,1,0,0,0,Orthodox,KO/TKO,red,13-2-0,13,2,0,12/4/00,12,4,0,4,1,"Boca Raton, Florida United States",848,0,0,1,0,0,0,0,0,0,Danny Roberts,4.53,0.39,4.16,0.57,0,0,0.53,0.5,Nordine Taleb,3.18,0.52,1.91,0.69,2.57,0.76,0.69,0
449,2226,Vik,Grujic,Vik Grujic,77,41,170,71,73,Orthodox,2227,Nordine,Taleb,Nordine Taleb,37,185,77,73,170,74,0,0,0,0,0,1,0,0,0,Orthodox,DEC,red,7/6/00,7,6,0,12/4/00,12,4,0,0,0,"Melbourne, Victoria Australia",663,0,0,0,0,0,1,0,0,0,Vik Grujic,2.24,0.48,3.39,0.41,1.18,0.33,0.26,0.4,Nordine Taleb,3.18,0.52,1.91,0.69,2.57,0.76,0.69,0
450,2206,Li,Jingliang,Li Jingliang,77,30,170,72,71,Orthodox,2236,David,Michaud,David Michaud,29,175,70,69,155,72,1,0,0,0,0,0,0,0,0,Orthodox,DEC,blue,12/4/00,12,4,0,8/2/00,8,2,0,0,0,Beijing China,664,1,0,0,0,0,0,0,0,0,Li Jingliang,4.25,0.41,3.5,0.56,1.6,0.35,0.6,0,David Michaud,3.25,0.43,4.45,0.54,2.53,0.58,0.77,0.7
451,2102,Garett,Whiteley,Garett Whiteley,70,37,155,72,72,Orthodox,2236,David,Michaud,David Michaud,29,175,70,69,155,72,1,0,0,0,0,0,0,0,0,Orthodox,DEC,red,8/3/00,8,3,0,8/2/00,8,2,0,1,0,"Indianapolis, Indiana USA",695,0,0,0,0,0,1,0,0,0,Garett Whiteley,3.72,0.48,4.04,0.46,0,0,0.27,0.9,David Michaud,3.25,0.43,4.45,0.54,2.53,0.58,0.77,0.7
452,2206,Li,Jingliang,Li Jingliang,77,30,170,72,71,Orthodox,2855,Bobby,Nash,Bobby Nash,28,182,77,72,170,74,1,0,0,0,0,0,0,0,0,Orthodox,KO/TKO,blue,12/4/00,12,4,0,8/2/00,8,2,0,5,1,Beijing China,806,1,0,0,0,0,0,0,0,0,Li Jingliang,4.25,0.41,3.5,0.56,1.6,0.35,0.6,0,Bobby Nash,4,0.36,3.79,0.5,1.54,0.25,1,3.1
453,1683,Bobby,Green,Bobby Green,70,32,155,70,71,Orthodox,356,Josh,Thomson,Josh Thomson,40,177,70,70,155,71,1,1,0,0,0,0,0,0,0,Orthodox,DEC,blue,23-7-0,23,7,0,21-8-0,21,8,0,0,0,"Fontana, California United States",678,1,0,0,0,0,0,0,0,0,Bobby Green,4.38,0.48,3.16,0.66,1.22,0.33,0.81,0.3,Josh Thomson,2.59,0.47,2.12,0.64,1.92,0.39,0.54,1.3
454,1815,Tony,Ferguson,Tony Ferguson,70,34,155,71,76,Orthodox,356,Josh,Thomson,Josh Thomson,40,177,70,70,155,71,1,1,0,0,0,0,0,0,0,Orthodox,DEC,blue,23-3-0,23,3,0,21-8-0,21,8,0,4,4,"Orange County, California United States",727,1,0,0,0,0,0,0,0,0,Tony Ferguson,5.23,0.42,3.43,0.65,0.71,0.42,0.81,1.5,Josh Thomson,2.59,0.47,2.12,0.64,1.92,0.39,0.54,1.3
455,2854,Drakkar,Klose,Drakkar Klose,70,30,155,69,70,Orthodox,2784,Lando,Vannata,Lando Vannata,26,175,70,69,155,71,1,0,0,0,0,0,0,0,0,Orthodox,DEC,blue,7-0-1,7,0,1,9/2/00,9,2,0,3,0,"Glendale, Arizona United States",864,0,0,0,0,0,1,0,0,0,Drakkar Klose,4.53,0.61,1.47,0.72,2,1,0,0,Lando Vannata,5.24,0.44,6.95,0.48,0.62,0.33,0.71,0
456,2057,Conor,McGregor,Conor McGregor,70,30,170,69,74,Southpaw,1052,Jose,Aldo,Jose Aldo,32,170,65,67,145,70,0,1,0,0,1,0,0,0,0,Orthodox,KO/TKO,blue,21-3-0,21,3,0,26-2-0,26,2,0,4,4,Dublin Ireland,753,0,0,1,0,0,0,0,0,0,Conor McGregor,5.82,0.47,4.55,0.57,0.92,0.62,0.73,0,Jose Aldo,3.28,0.43,2.09,0.71,0.83,0.72,0.92,0.2
457,545,Jeremy,Stephens,Jeremy Stephens,65,32,145,68,71,Orthodox,1052,Jose,Aldo,Jose Aldo,32,170,65,67,145,70,0,1,0,0,1,0,0,0,0,Orthodox,KO/TKO,red,25-13-0,25,13,0,26-2-0,26,2,0,11,3,"San Diego, California United States",876,1,0,0,0,0,0,0,0,0,Jeremy Stephens,2.79,0.42,2.58,0.6,1.34,0.36,0.64,0.5,Jose Aldo,3.28,0.43,2.09,0.71,0.83,0.72,0.92,0.2
458,1054,Ricardo,Lamas,Ricardo Lamas,65,36,145,68,71,Orthodox,1052,Jose,Aldo,Jose Aldo,32,170,65,67,145,70,0,1,0,0,1,0,0,0,0,Orthodox,DEC,red,17-5-0,17,5,0,26-2-0,26,2,0,0,0,"Chicago, Illinois United States",646,1,1,0,0,0,0,0,0,0,Ricardo Lamas,2.58,0.42,2.55,0.57,1.67,0.31,0.45,1.1,Jose Aldo,3.28,0.43,2.09,0.71,0.83,0.72,0.92,0.2
459,1936,Max,Holloway,Max Holloway,65,26,145,71,69,Orthodox,1052,Jose,Aldo,Jose Aldo,32,170,65,67,145,70,0,1,0,0,1,0,0,0,0,Orthodox,KO/TKO,blue,17-3-0,17,3,0,26-2-0,26,2,0,10,10,"Waianae, Hawaii United States",817,0,0,0,1,1,0,0,0,0,Max Holloway,5.67,0.43,3.74,0.67,0.32,0.8,0.83,0.6,Jose Aldo,3.28,0.43,2.09,0.71,0.83,0.72,0.92,0.2
460,1484,Chad,Mendes,Chad Mendes,65,33,145,66,66,Orthodox,1052,Jose,Aldo,Jose Aldo,32,170,65,67,145,70,0,1,0,0,1,0,0,0,0,Orthodox,DEC,red,17-4-0,17,4,0,26-2-0,26,2,0,0,0,"Sacramento, California USA",687,1,0,0,0,0,0,0,0,0,Chad Mendes,2.7,0.49,2.16,0.68,4.16,0.54,1,0.3,Jose Aldo,3.28,0.43,2.09,0.71,0.83,0.72,0.92,0.2
461,451,Frankie,Edgar,Frankie Edgar,65,36,145,66,68,Orthodox,1052,Jose,Aldo,Jose Aldo,32,170,65,67,145,70,0,1,0,0,1,0,0,0,0,Orthodox,DEC,red,20-5-1,20,5,1,26-2-0,26,2,0,4,4,"Toms River, New Jersey United States",778,1,1,0,0,0,0,0,0,0,Frankie Edgar,3.46,0.39,2.16,0.7,2.62,0.35,0.65,0.4,Jose Aldo,3.28,0.43,2.09,0.71,0.83,0.72,0.92,0.2
462,2057,Conor,McGregor,Conor McGregor,70,30,170,69,74,Southpaw,1484,Chad,Mendes,Chad Mendes,33,167,65,66,145,66,1,0,0,0,0,0,0,0,0,Orthodox,KO/TKO,blue,21-3-0,21,3,0,17-4-0,17,4,0,3,3,Dublin Ireland,721,0,0,1,0,0,0,0,0,0,Conor McGregor,5.82,0.47,4.55,0.57,0.92,0.62,0.73,0,Chad Mendes,2.7,0.49,2.16,0.68,4.16,0.54,1,0.3
463,1054,Ricardo,Lamas,Ricardo Lamas,65,36,145,68,71,Orthodox,1484,Chad,Mendes,Chad Mendes,33,167,65,66,145,66,1,0,0,0,0,0,0,0,0,Orthodox,KO/TKO,red,17-5-0,17,5,0,17-4-0,17,4,0,3,2,"Chicago, Illinois United States",712,1,1,0,0,0,0,0,0,0,Ricardo Lamas,2.58,0.42,2.55,0.57,1.67,0.31,0.45,1.1,Chad Mendes,2.7,0.49,2.16,0.68,4.16,0.54,1,0.3
464,2057,Conor,McGregor,Conor McGregor,70,30,170,69,74,Southpaw,538,Nate,Diaz,Nate Diaz,33,182,77,72,170,76,0,1,0,0,0,0,0,0,0,Southpaw,DEC,blue,21-3-0,21,3,0,20-11-0,20,11,0,6,0,Dublin Ireland,785,0,0,1,0,0,0,0,0,0,Conor McGregor,5.82,0.47,4.55,0.57,0.92,0.62,0.73,0,Nate Diaz,4.64,0.44,3.69,0.54,1.17,0.3,0.45,1.4
465,2057,Conor,McGregor,Conor McGregor,70,30,170,69,74,Southpaw,890,Eddie,Alvarez,Eddie Alvarez,34,175,70,69,155,69,1,0,0,0,0,0,0,0,0,Orthodox,KO/TKO,blue,21-3-0,21,3,0,28-5-0,28,5,0,7,1,Dublin Ireland,794,0,0,1,0,0,0,0,0,0,Conor McGregor,5.82,0.47,4.55,0.57,0.92,0.62,0.73,0,Eddie Alvarez,3.43,0.42,3.28,0.59,3.58,0.38,0.92,0.5
466,1595,Dustin,Poirier,Dustin Poirier,70,29,155,69,72,Southpaw,890,Eddie,Alvarez,Eddie Alvarez,34,175,70,69,155,69,1,0,0,0,0,0,0,0,0,Orthodox,KO/TKO,blue,21-5-0,21,5,0,28-5-0,28,5,0,11,2,"Coconut Creek, Florida United States",876,1,0,0,0,0,0,0,0,0,Dustin Poirier,4.97,0.49,3.38,0.57,1.79,0.4,0.68,1.3,Eddie Alvarez,3.43,0.42,3.28,0.59,3.58,0.38,0.92,0.5
467,2426,Joe,Duffy,Joe Duffy,70,30,155,70,73,Orthodox,1984,James,Vick,James Vick,31,190,70,75,155,76,0,0,1,0,0,0,0,0,0,Orthodox,KO/TKO,red,16-2-0,16,2,0,10/1/00,10,1,0,5,2,Donegal Ireland,845,0,0,1,1,0,0,0,0,0,Joe Duffy,3.23,0.33,3.23,0.52,0,0,0.71,1.3,James Vick,3.87,0.38,3.28,0.61,0.23,0.25,0.65,1.1
468,1997,Francisco,Trinaldo,Francisco Trinaldo,70,40,155,69,70,Southpaw,1984,James,Vick,James Vick,31,190,70,75,155,76,0,0,1,0,0,0,0,0,0,Orthodox,DEC,red,21-5-0,21,5,0,10/1/00,10,1,0,11,1,"Brasilia, Distrito Federal Brazil",859,0,0,0,1,0,0,0,0,0,Francisco Trinaldo,3.34,0.46,2.29,0.6,1.08,0.4,0.62,0.5,James Vick,3.87,0.38,3.28,0.61,0.23,0.25,0.65,1.1
469,2261,Valmir,Lazaro,Valmir Lazaro,70,33,155,72,73,Orthodox,1984,James,Vick,James Vick,31,190,70,75,155,76,0,0,1,0,0,0,0,0,0,Orthodox,DEC,red,13-4-0,13,4,0,10/1/00,10,1,0,0,0,Rio de Janeiro Brazil,682,0,0,0,0,0,1,0,0,0,Valmir Lazaro,4.87,0.37,4.09,0.61,1.33,0.4,0.96,0,James Vick,3.87,0.38,3.28,0.61,0.23,0.25,0.65,1.1
470,2207,Nick,Hein,Nick Hein,70,34,155,66,66,Southpaw,1984,James,Vick,James Vick,31,190,70,75,155,76,0,0,1,0,0,0,0,0,0,Orthodox,DEC,red,14-2-0,14,2,0,10/1/00,10,1,0,1,1,Cologne Germany,692,0,0,0,0,0,0,0,0,1,Nick Hein,2.6,0.38,2.65,0.65,1,0.33,0.9,0,James Vick,3.87,0.38,3.28,0.61,0.23,0.25,0.65,1.1
471,2426,Joe,Duffy,Joe Duffy,70,30,155,70,73,Orthodox,2239,Jake,Lindsey,Jake Lindsey,32,180,70,71,155,71,0,0,0,0,0,1,0,0,0,Switch,KO/TKO,blue,16-2-0,16,2,0,9/3/00,9,3,0,0,0,Donegal Ireland,704,0,0,1,1,0,0,0,0,0,Joe Duffy,3.23,0.33,3.23,0.52,0,0,0.71,1.3,Jake Lindsey,3.44,0.52,4.01,0.46,0.65,0.33,0.5,0
472,1711,Michael,Johnson,Michael Johnson,65,32,155,70,73,Southpaw,1486,Darren,Elkins,Darren Elkins,34,177,65,70,145,71,1,0,0,0,0,0,0,0,0,Orthodox,SUB,red,18-11-0,18,11,0,23-5-0,23,5,0,7,0,"Boca Raton, Florida United States",853,1,0,1,0,0,0,0,0,0,Michael Johnson,3.77,0.35,3.74,0.58,0.58,0.53,0.79,0.1,Darren Elkins,3.04,0.36,2.08,0.57,2.77,0.37,0.4,1.5
473,2824,Alexander,Volkanovski,Alexander Volkanovski,113,29,155,66,71,Orthodox,1486,Darren,Elkins,Darren Elkins,34,177,65,70,145,71,1,0,0,0,0,0,0,0,0,Orthodox,DEC,blue,14-1-0,14,1,0,23-5-0,23,5,0,4,4,Moscow Russia,874,1,0,0,1,0,0,0,0,0,Alexander Volkanovski,7.04,0.65,0.56,0.6,6.34,1,0.5,0,Darren Elkins,3.04,0.36,2.08,0.57,2.77,0.37,0.4,1.5
474,2214,Chas,Skelly,Chas Skelly,65,33,145,71,72,Orthodox,1486,Darren,Elkins,Darren Elkins,34,177,65,70,145,71,1,0,0,0,0,0,0,0,0,Orthodox,DEC,red,17-2-0,17,2,0,23-5-0,23,5,0,5,4,"Arlington, Texas United States",768,1,0,0,0,0,0,0,0,0,Chas Skelly,1.84,0.38,3.29,0.46,1.88,0.37,0.41,2.9,Darren Elkins,3.04,0.36,2.08,0.57,2.77,0.37,0.4,1.5
475,1993,Godofredo,Pepey,Godofredo Pepey,65,31,145,67,73,Orthodox,1486,Darren,Elkins,Darren Elkins,34,177,65,70,145,71,1,0,0,0,0,0,0,0,0,Orthodox,DEC,red,14-4-0,14,4,0,23-5-0,23,5,0,3,3,"Fortaleza, Ceara Brazil",779,0,1,0,0,0,0,0,0,0,Godofredo Pepey,2.09,0.44,2.34,0.45,0.47,0.15,0.36,1.9,Darren Elkins,3.04,0.36,2.08,0.57,2.77,0.37,0.4,1.5
476,1980,Hacran,Dias,Hacran Dias,70,34,145,68,69,Orthodox,1486,Darren,Elkins,Darren Elkins,34,177,65,70,145,71,1,0,0,0,0,0,0,0,0,Orthodox,DEC,blue,23-5-1,23,5,1,23-5-0,23,5,0,1,0,Rio de Janeiro Brazil,696,0,1,0,0,0,0,0,0,0,Hacran Dias,2.07,0.44,2.82,0.56,2.86,0.41,0.77,0.4,Darren Elkins,3.04,0.36,2.08,0.57,2.77,0.37,0.4,1.5
477,545,Jeremy,Stephens,Jeremy Stephens,65,32,145,68,71,Orthodox,1486,Darren,Elkins,Darren Elkins,34,177,65,70,145,71,1,0,0,0,0,0,0,0,0,Orthodox,DEC,blue,25-13-0,25,13,0,23-5-0,23,5,0,0,0,"San Diego, California United States",652,1,0,0,0,0,0,0,0,0,Jeremy Stephens,2.79,0.42,2.58,0.6,1.34,0.36,0.64,0.5,Darren Elkins,3.04,0.36,2.08,0.57,2.77,0.37,0.4,1.5
478,2048,Lucas,Martins,Lucas Martins,65,29,145,72,72,Southpaw,1486,Darren,Elkins,Darren Elkins,34,177,65,70,145,71,1,0,0,0,0,0,0,0,0,Orthodox,DEC,red,16-3-0,16,3,0,23-5-0,23,5,0,1,1,Minas Gerais Brazil,687,0,0,0,0,1,0,0,0,0,Lucas Martins,2.87,0.35,4.14,0.6,0,0,0.76,0.5,Darren Elkins,3.04,0.36,2.08,0.57,2.77,0.37,0.4,1.5
