eid,mid,event_name,event_date,f1name,f2name,f1result,f2result,f1fid,f2fid,method,round,time,f1fights,f1w,f1l,f1fws,f1ls,f2fights,f2w,f2l,f2fws,f2ls,f1SubW,f1KOW,f1DecW,f1SubL,f1KOL,f1DecL,f2SubW,f2KOW,f2DecW,f2SubL,f2KOL,f2DecL
3100,2,UFC Fight Night 1 - Marquardt vs. Salaverry,8/6/05,Kenny Florian,Alex Karalexis,win,loss,8021,11941,TKO,2,2:52,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
3100,1,UFC Fight Night 1 - Marquardt vs. Salaverry,8/6/05,Drew Fickett,Josh Neer,win,loss,725,9179,Technical,1,1:35,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3093,8,UFC 54 - Boiling Point,8/20/05,Chuck Liddell,Jeremy Horn,win,loss,192,202,TKO,4,2:46,13,11,2,3,0,7,4,3,0,1,0,6,5,0,1,0,2,1,0,3,0,0
3093,7,UFC 54 - Boiling Point,8/20/05,Tim Sylvia,Tra Telligman,win,loss,1061,157,KO,1,4:59,5,3,2,0,2,3,0,3,0,3,0,3,0,1,0,0,0,0,0,0,3,0
3093,6,UFC 54 - Boiling Point,8/20/05,Randy Couture,Mike Van Arsdale,win,loss,166,198,Submission,3,0:52,13,9,4,0,1,2,2,0,2,0,1,6,2,1,3,0,1,0,1,0,0,0
3093,5,UFC 54 - Boiling Point,8/20/05,Brian Gassaway,Diego Sanchez,loss,win,886,4824,Submission,2,1:56,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3093,4,UFC 54 - Boiling Point,8/20/05,Georges St. Pierre,Frank Trigg,win,loss,3500,311,Submission,1,4:09,4,3,1,1,0,4,2,2,0,1,0,1,2,1,0,0,0,2,0,2,0,0
3093,3,UFC 54 - Boiling Point,8/20/05,Matt Lindland,Joe Doerksen,win,loss,276,390,Decision,3,5:00,11,8,3,1,0,2,1,1,1,0,1,3,3,1,2,0,1,0,0,1,0,0
3093,2,UFC 54 - Boiling Point,8/20/05,Trevor Prangley,Travis Lutter,win,loss,4789,4586,Decision,3,5:00,1,1,0,1,0,2,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
3093,1,UFC 54 - Boiling Point,8/20/05,James Irvin,Terry Martin,win,loss,7780,7202,KO,2,0:09,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3255,7,UFC Fight Night 2 - Loiseau vs. Tanner,10/3/05,Evan Tanner,David Loiseau,loss,win,212,903,TKO,2,4:15,13,10,3,0,1,4,3,1,2,0,3,5,2,0,3,0,0,3,0,0,0,1
3255,6,UFC Fight Night 2 - Loiseau vs. Tanner,10/3/05,Edwin Dewees,Chris Leben,loss,win,720,6258,Submission,1,3:26,1,0,1,0,1,2,2,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0
3255,5,UFC Fight Night 2 - Loiseau vs. Tanner,10/3/05,Fabiano Scherner,Brandon Vera,loss,win,7690,4886,TKO,2,3:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3255,4,UFC Fight Night 2 - Loiseau vs. Tanner,10/3/05,Josh Koscheck,Drew Fickett,loss,win,9418,725,Technical,3,4:28,2,2,0,2,0,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
3255,3,UFC Fight Night 2 - Loiseau vs. Tanner,10/3/05,Spencer Fisher,Thiago Alves,win,loss,5118,5998,Submission,2,4:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3255,2,UFC Fight Night 2 - Loiseau vs. Tanner,10/3/05,Jon Fitch,Brock Larson,win,loss,4865,6373,Decision,3,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3255,1,UFC Fight Night 2 - Loiseau vs. Tanner,10/3/05,Jay Hieron,Jonathan Goulet,loss,win,9267,4120,TKO,3,1:05,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3250,8,UFC 55 - Fury,10/7/05,Paul Buentello,Andrei Arlovski,loss,win,347,270,KO,1,0:15,2,2,0,2,0,8,6,2,5,0,1,1,0,0,0,0,2,4,0,0,2,0
3250,7,UFC 55 - Fury,10/7/05,Sean Gannon,Branden Lee Hinkle,loss,win,11962,437,TKO,1,4:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3250,6,UFC 55 - Fury,10/7/05,Forrest Griffin,Elvis Sinosic,win,loss,3526,281,TKO,1,3:22,2,2,0,2,0,4,1,3,0,3,1,0,1,0,0,0,1,0,0,0,2,1
3250,5,UFC 55 - Fury,10/7/05,Renato Sobral,Chael Sonnen,win,loss,274,4112,Submission,2,1:20,5,3,2,1,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0
3250,4,UFC 55 - Fury,10/7/05,Chris Lytle,Joe Riggs,loss,win,267,2765,TKO,2,2:00,5,2,3,0,1,2,1,1,0,1,2,0,0,0,0,3,1,0,0,1,0,0
3250,3,UFC 55 - Fury,10/7/05,Dennis Hallman,Jorge Rivera,loss,win,275,2712,Decision,3,5:00,3,1,2,0,2,3,1,2,0,2,1,0,0,0,1,1,0,0,1,2,0,0
3250,2,UFC 55 - Fury,10/7/05,Marcio Cruz,Keigo Kunihara,win,loss,13976,8198,Submission,2,1:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3250,1,UFC 55 - Fury,10/7/05,Ron Faircloth,Alessio Sakara,NC,NC,2290,5366,No,2,0:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3375,7,UFC - The Ultimate Fighter 2 Finale,11/5/05,Nick Diaz,Diego Sanchez,loss,win,2831,4824,Decision,3,5:00,5,4,1,2,0,2,2,0,2,0,1,3,0,0,0,1,1,1,0,0,0,0
3375,6,UFC - The Ultimate Fighter 2 Finale,11/5/05,Rashad Evans,Brad Imes,win,loss,10200,11453,Decision,3,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3375,5,UFC - The Ultimate Fighter 2 Finale,11/5/05,Luke Cummo,Joe Stevenson,loss,win,6428,65,Decision,3,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3375,4,UFC - The Ultimate Fighter 2 Finale,11/5/05,Kenny Florian,Kit Cope,win,loss,8021,67,Submission,2,0:37,2,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3375,3,UFC - The Ultimate Fighter 2 Finale,11/5/05,Joshua Burkman,Sam Morgan,win,loss,10003,3139,KO,1,0:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3375,2,UFC - The Ultimate Fighter 2 Finale,11/5/05,Melvin Guillard,Marcus Davis,win,loss,7431,8592,TKO,2,2:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3375,1,UFC - The Ultimate Fighter 2 Finale,11/5/05,Kerry Schall,Keith Jardine,loss,win,397,2638,TKO,2,3:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3328,8,UFC 56 - Full Force,11/19/05,Rich Franklin,Nate Quarry,win,loss,392,2383,KO,1,2:34,5,5,0,5,0,3,3,0,3,0,1,4,0,0,0,0,0,3,0,0,0,0
3328,7,UFC 56 - Full Force,11/19/05,Kevin Jordan,Gabriel Gonzaga,loss,win,4399,7306,KO,3,4:39,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3328,6,UFC 56 - Full Force,11/19/05,Joe Riggs,Matt Hughes,loss,win,2765,232,Submission,1,3:28,3,2,1,1,0,13,11,2,3,0,1,1,0,1,0,0,3,5,3,2,0,0
3328,5,UFC 56 - Full Force,11/19/05,Sean Sherk,Georges St. Pierre,loss,win,277,3500,TKO,2,2:53,4,3,1,0,1,5,4,1,2,0,1,1,1,0,0,1,1,1,2,1,0,0
3328,4,UFC 56 - Full Force,11/19/05,Jeremy Horn,Trevor Prangley,win,loss,202,4789,Decision,3,5:00,8,4,4,0,2,2,2,0,2,0,2,1,0,3,1,0,1,0,1,0,0,0
3328,3,UFC 56 - Full Force,11/19/05,Sam Hoger,Jeff Newton,win,loss,6445,3263,Submission,2,2:05,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3328,2,UFC 56 - Full Force,11/19/05,Thiago Alves,Ansar Chalangov,win,loss,5998,7148,TKO,1,2:25,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3328,1,UFC 56 - Full Force,11/19/05,Nick Thompson,Keith Wisniewski,win,loss,7124,2095,Decision,3,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3486,8,UFC Fight Night 3 - Sylvia vs. Silva,1/16/06,Tim Sylvia,Assuerio Silva,win,loss,1061,1587,Decision,3,5:00,6,4,2,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0
3486,7,UFC Fight Night 3 - Sylvia vs. Silva,1/16/06,Stephan Bonnar,James Irvin,win,loss,3014,7780,Submission,1,4:30,2,1,1,1,0,2,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0
3486,6,UFC Fight Night 3 - Sylvia vs. Silva,1/16/06,Drew Fickett,Joshua Burkman,loss,win,725,10003,Submission,1,1:07,3,2,1,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
3486,5,UFC Fight Night 3 - Sylvia vs. Silva,1/16/06,Chris Leben,Jorge Rivera,win,loss,6258,2712,TKO,1,1:44,3,3,0,3,0,4,2,2,1,0,1,1,1,0,0,0,0,0,2,2,0,0
3486,4,UFC Fight Night 3 - Sylvia vs. Silva,1/16/06,Melvin Guillard,Josh Neer,loss,win,7431,9179,Submission,1,4:20,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3486,3,UFC Fight Night 3 - Sylvia vs. Silva,1/16/06,Jonathan Goulet,Duane Ludwig,loss,win,4120,101,TKO,1,0:11,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
3486,2,UFC Fight Night 3 - Sylvia vs. Silva,1/16/06,Spencer Fisher,Aaron Riley,win,loss,5118,1567,TKO,1,5:00,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3486,1,UFC Fight Night 3 - Sylvia vs. Silva,1/16/06,Alex Karalexis,Jason Von Flue,loss,win,11941,549,Technical,3,1:17,2,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3508,9,UFC 57 - Liddell vs. Couture 3,2/4/06,Chuck Liddell,Randy Couture,win,loss,192,166,KO,2,1:28,14,12,2,4,0,14,10,4,1,0,0,7,5,0,1,0,2,6,2,1,3,0
3508,8,UFC 57 - Liddell vs. Couture 3,2/4/06,Justin Eilers,Brandon Vera,loss,win,5936,4886,KO,1,1:25,3,1,2,0,2,1,1,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0
3508,7,UFC 57 - Liddell vs. Couture 3,2/4/06,Frank Mir,Marcio Cruz,loss,win,2329,13976,TKO,1,4:10,7,6,1,4,0,1,1,0,1,0,3,1,0,0,1,0,1,0,0,0,0,0
3508,6,UFC 57 - Liddell vs. Couture 3,2/4/06,Renato Sobral,Mike Van Arsdale,win,loss,274,198,Submission,1,2:21,6,4,2,2,0,3,2,1,0,1,2,0,2,0,1,1,1,0,1,1,0,0
3508,5,UFC 57 - Liddell vs. Couture 3,2/4/06,Joe Riggs,Nick Diaz,win,loss,2765,2831,Decision,3,5:00,4,2,2,0,1,6,4,2,0,1,1,1,0,2,0,0,1,3,0,0,0,2
3508,4,UFC 57 - Liddell vs. Couture 3,2/4/06,Elvis Sinosic,Alessio Sakara,loss,win,281,5366,Decision,3,5:00,5,1,4,0,4,1,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0
3508,3,UFC 57 - Liddell vs. Couture 3,2/4/06,Gilbert Aldana,Paul Buentello,loss,win,10334,347,TKO,2,2:27,0,0,0,0,0,3,2,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
3508,2,UFC 57 - Liddell vs. Couture 3,2/4/06,Jeff Monson,Branden Lee Hinkle,win,loss,262,437,Technical,1,4:35,3,1,2,0,2,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
3508,1,UFC 57 - Liddell vs. Couture 3,2/4/06,Mike Whitehead,Keith Jardine,loss,win,4397,2638,Decision,3,5:00,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3512,8,UFC 58 - USA vs. Canada,3/4/06,David Loiseau,Rich Franklin,loss,win,903,392,Decision,5,5:00,5,4,1,3,0,6,6,0,6,0,0,4,0,0,0,1,1,5,0,0,0,0
3512,7,UFC 58 - USA vs. Canada,3/4/06,Mike Swick,Steve Vigneault,win,loss,5199,900,Submission,1,2:09,2,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
3512,6,UFC 58 - USA vs. Canada,3/4/06,Georges St. Pierre,B.J. Penn,win,loss,3500,1307,Decision,3,5:00,6,5,1,3,0,8,6,1,1,0,1,2,2,1,0,0,1,4,1,0,0,1
3512,5,UFC 58 - USA vs. Canada,3/4/06,Joe Doerksen,Nate Marquardt,loss,win,390,1712,Decision,3,5:00,3,1,2,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0
3512,4,UFC 58 - USA vs. Canada,3/4/06,Yves Edwards,Mark Hominick,loss,win,344,4728,Submission,2,1:52,8,6,2,6,0,0,0,0,0,0,1,3,2,0,0,2,0,0,0,0,0,0
3512,3,UFC 58 - USA vs. Canada,3/4/06,Sam Stout,Spencer Fisher,win,loss,9901,5118,Decision,3,5:00,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0
3512,2,UFC 58 - USA vs. Canada,3/4/06,Jason Lambert,Rob MacDonald,win,loss,495,4638,Submission,1,1:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3512,1,UFC 58 - USA vs. Canada,3/4/06,Icho Larenas,Tom Murphy,loss,win,10502,12284,TKO,3,1:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3665,9,UFC Fight Night 4 - Bonnar vs. Jardine,4/6/06,Stephan Bonnar,Keith Jardine,win,loss,3014,2638,Decision,3,5:00,3,2,1,2,0,2,2,0,2,0,1,0,1,0,0,1,0,1,1,0,0,0
3665,8,UFC Fight Night 4 - Bonnar vs. Jardine,4/6/06,Sam Hoger,Rashad Evans,loss,win,6445,10200,Decision,3,5:00,3,2,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
3665,7,UFC Fight Night 4 - Bonnar vs. Jardine,4/6/06,Josh Neer,Joe Stevenson,win,loss,9179,65,Decision,3,5:00,2,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
3665,6,UFC Fight Night 4 - Bonnar vs. Jardine,4/6/06,Chris Leben,Luigi Fioravanti,win,loss,6258,12199,Decision,3,5:00,4,4,0,4,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0
3665,5,UFC Fight Night 4 - Bonnar vs. Jardine,4/6/06,Jason Von Flue,Luke Cummo,loss,win,549,6428,Decision,3,5:00,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3665,4,UFC Fight Night 4 - Bonnar vs. Jardine,4/6/06,Joshua Burkman,Jon Fitch,loss,win,10003,4865,Submission,2,4:57,2,2,0,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
3665,3,UFC Fight Night 4 - Bonnar vs. Jardine,4/6/06,Brad Imes,Dan Christison,loss,win,11453,2646,Submission,3,3:37,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3665,2,UFC Fight Night 4 - Bonnar vs. Jardine,4/6/06,Ansar Chalangov,Josh Koscheck,loss,win,7148,9418,Submission,1,3:29,1,0,1,0,1,3,2,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0
3665,1,UFC Fight Night 4 - Bonnar vs. Jardine,4/6/06,Chael Sonnen,Trevor Prangley,win,loss,4112,4789,Decision,3,5:00,1,0,1,0,1,3,2,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1
3577,9,UFC 59 - Reality Check,4/15/06,Andrei Arlovski,Tim Sylvia,loss,win,270,1061,TKO,1,2:43,9,7,2,6,0,7,5,2,2,0,2,5,0,0,2,0,0,4,1,1,0,0
3577,8,UFC 59 - Reality Check,4/15/06,Sean Sherk,Nick Diaz,win,loss,277,2831,Decision,3,5:00,5,3,2,0,2,7,4,3,0,2,1,1,1,0,1,1,1,3,0,0,0,3
3577,7,UFC 59 - Reality Check,4/15/06,Forrest Griffin,Tito Ortiz,loss,win,3526,158,Decision,3,5:00,3,3,0,3,0,15,11,4,2,0,1,1,1,0,0,0,1,6,4,2,1,1
3577,6,UFC 59 - Reality Check,4/15/06,Justin Levens,Evan Tanner,loss,win,10226,212,Submission,1,3:14,0,0,0,0,0,14,10,4,0,2,0,0,0,0,0,0,3,5,2,0,4,0
3577,5,UFC 59 - Reality Check,4/15/06,Jeff Monson,Marcio Cruz,win,loss,262,13976,Decision,3,5:00,4,2,2,1,0,2,2,0,2,0,0,0,1,0,1,1,1,1,0,0,0,0
3577,4,UFC 59 - Reality Check,4/15/06,Karo Parisyan,Nick Thompson,win,loss,5153,7124,Submission,1,4:44,5,4,1,3,0,1,1,0,1,0,1,0,3,0,0,1,0,0,1,0,0,0
3577,3,UFC 59 - Reality Check,4/15/06,David Terrell,Scott Smith,win,loss,536,2578,Submission,1,3:08,2,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3577,2,UFC 59 - Reality Check,4/15/06,Jason Lambert,Terry Martin,win,loss,495,7202,TKO,2,2:37,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
3577,1,UFC 59 - Reality Check,4/15/06,Thiago Alves,Derrick Noble,win,loss,5998,4556,TKO,1,2:54,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3666,9,UFC 60 - Hughes vs. Gracie,5/27/06,Matt Hughes,Royce Gracie,win,loss,232,19,TKO,1,4:39,14,12,2,4,0,12,11,0,0,0,4,5,3,2,0,0,11,0,0,0,0,0
3666,8,UFC 60 - Hughes vs. Gracie,5/27/06,Dean Lister,Alessio Sakara,win,loss,338,5366,Submission,1,2:20,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3666,7,UFC 60 - Hughes vs. Gracie,5/27/06,Diego Sanchez,John Alessio,win,loss,4824,259,Decision,3,5:00,3,3,0,3,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0
3666,6,UFC 60 - Hughes vs. Gracie,5/27/06,Assuerio Silva,Brandon Vera,loss,win,1587,4886,Submission,1,2:39,1,0,1,0,1,2,2,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0
3666,5,UFC 60 - Hughes vs. Gracie,5/27/06,Mike Swick,Joe Riggs,win,loss,5199,2765,Submission,1,2:19,3,3,0,3,0,5,3,2,1,0,1,2,0,0,0,0,1,1,1,2,0,0
3666,4,UFC 60 - Hughes vs. Gracie,5/27/06,Chael Sonnen,Jeremy Horn,loss,win,4112,202,Submission,2,1:17,2,1,1,1,0,9,5,4,1,0,0,0,1,1,0,0,2,1,1,3,1,0
3666,3,UFC 60 - Hughes vs. Gracie,5/27/06,Matt Wiman,Spencer Fisher,loss,win,12236,5118,KO,2,1:43,0,0,0,0,0,3,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1
3666,2,UFC 60 - Hughes vs. Gracie,5/27/06,Gabriel Gonzaga,Fabiano Scherner,win,loss,7306,7690,TKO,2,0:24,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
3666,1,UFC 60 - Hughes vs. Gracie,5/27/06,Melvin Guillard,Rick Davis,win,loss,7431,4832,KO,1,1:37,2,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3952,9,UFC - The Ultimate Fighter 3 Finale,6/24/06,Sam Stout,Kenny Florian,loss,win,9901,8021,Submission,1,1:46,1,1,0,1,0,3,2,1,2,0,0,0,1,0,0,0,1,1,0,0,1,0
3952,8,UFC - The Ultimate Fighter 3 Finale,6/24/06,Michael Bisping,Josh Haynes,win,loss,10196,6254,TKO,2,4:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3952,7,UFC - The Ultimate Fighter 3 Finale,6/24/06,Ed Herman,Kendall Grove,loss,win,6561,10126,Decision,3,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3952,6,UFC - The Ultimate Fighter 3 Finale,6/24/06,Wilson Gouveia,Keith Jardine,loss,win,3070,2638,Decision,3,5:00,0,0,0,0,0,3,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1
3952,5,UFC - The Ultimate Fighter 3 Finale,6/24/06,Rory Singer,Ross Pointon,win,loss,3525,6541,Submission,1,0:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3952,4,UFC - The Ultimate Fighter 3 Finale,6/24/06,Danny Abbadi,Kalib Starnes,loss,win,16696,8095,Submission,1,2:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3952,3,UFC - The Ultimate Fighter 3 Finale,6/24/06,Luigi Fioravanti,Solomon Hutcherson,win,loss,12199,5342,KO,1,4:15,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3952,2,UFC - The Ultimate Fighter 3 Finale,6/24/06,Matt Hamill,Jesse Forbes,win,loss,16695,13453,TKO,1,4:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3952,1,UFC - The Ultimate Fighter 3 Finale,6/24/06,Wes Combs,Mike Nickels,loss,win,4371,11278,Submission,1,3:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3815,9,UFC Fight Night 5 - Leben vs. Silva,6/28/06,Luke Cummo,Jonathan Goulet,loss,win,6428,4120,Decision,3,5:00,2,1,1,1,0,2,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0
3815,8,UFC Fight Night 5 - Leben vs. Silva,6/28/06,Anderson Silva,Chris Leben,win,loss,1356,6258,KO,1,0:49,0,0,0,0,0,5,5,0,5,0,0,0,0,0,0,0,1,2,2,0,0,0
3815,7,UFC Fight Night 5 - Leben vs. Silva,6/28/06,Rashad Evans,Stephan Bonnar,win,loss,10200,3014,Decision,3,5:00,2,2,0,2,0,4,3,1,3,0,0,0,2,0,0,0,1,0,2,0,0,1
3815,6,UFC Fight Night 5 - Leben vs. Silva,6/28/06,Mark Hominick,Jorge Gurgel,win,loss,4728,4025,Decision,3,5:00,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3815,5,UFC Fight Night 5 - Leben vs. Silva,6/28/06,Josh Koscheck,Dave Menne,win,loss,9418,245,Decision,3,5:00,4,3,1,1,0,4,2,2,0,2,2,1,0,0,0,0,0,0,2,0,2,0
3815,4,UFC Fight Night 5 - Leben vs. Silva,6/28/06,Jason Lambert,Branden Lee Hinkle,win,loss,495,437,TKO,1,5:00,2,2,0,2,0,2,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
3815,3,UFC Fight Night 5 - Leben vs. Silva,6/28/06,Thiago Alves,Jon Fitch,loss,win,5998,4865,TKO,2,4:37,3,2,1,2,0,2,2,0,2,0,0,2,0,1,0,0,1,0,1,0,0,0
3815,2,UFC Fight Night 5 - Leben vs. Silva,6/28/06,Kris Rotharmel,Rob MacDonald,loss,win,949,4638,Submission,1,4:01,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3815,1,UFC Fight Night 5 - Leben vs. Silva,6/28/06,Jorge Santiago,Justin Levens,win,loss,5735,10226,KO,1,2:13,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3910,9,UFC 61 - Bitter Rivals,7/8/06,Tim Sylvia,Andrei Arlovski,win,loss,1061,270,Decision,5,5:00,8,6,2,3,0,10,7,3,0,1,0,5,1,1,0,0,2,5,0,0,3,0
3910,8,UFC 61 - Bitter Rivals,7/8/06,Josh Neer,Joshua Burkman,loss,win,9179,10003,Decision,3,5:00,3,2,1,2,0,3,2,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0
3910,7,UFC 61 - Bitter Rivals,7/8/06,Ken Shamrock,Tito Ortiz,loss,win,4,158,TKO,1,1:18,13,7,4,0,1,16,12,4,3,0,6,1,0,1,2,1,1,6,5,2,1,1
3910,6,UFC 61 - Bitter Rivals,7/8/06,Frank Mir,Dan Christison,win,loss,2329,2646,Decision,3,5:00,8,6,2,0,1,1,1,0,1,0,3,1,0,0,2,0,1,0,0,0,0,0
3910,5,UFC 61 - Bitter Rivals,7/8/06,Yves Edwards,Joe Stevenson,loss,win,344,65,TKO,2,5:00,9,6,3,0,1,2,1,1,0,1,1,3,2,1,0,2,0,0,1,0,0,1
3910,4,UFC 61 - Bitter Rivals,7/8/06,Hermes Franca,Joe Jordan,win,loss,3068,4582,Submission,3,0:47,4,2,2,0,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0
3910,3,UFC 61 - Bitter Rivals,7/8/06,Jeff Monson,Anthony Perosh,win,loss,262,9491,TKO,1,2:42,5,3,2,2,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0
3910,2,UFC 61 - Bitter Rivals,7/8/06,Gilbert Aldana,Cheick Kongo,loss,win,10334,2193,TKO,1,4:13,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3910,1,UFC 61 - Bitter Rivals,7/8/06,Kurt Pellegrino,Drew Fickett,loss,win,4153,725,Submission,3,1:20,0,0,0,0,0,4,2,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0
4026,9,UFC Fight Night 6 - Sanchez vs. Parisyan,8/17/06,Diego Sanchez,Karo Parisyan,win,loss,4824,5153,Decision,3,5:00,4,4,0,4,0,6,5,1,4,0,1,1,2,0,0,0,2,0,3,0,0,1
4026,8,UFC Fight Night 6 - Sanchez vs. Parisyan,8/17/06,Jorge Santiago,Chris Leben,loss,win,5735,6258,KO,2,0:35,1,1,0,1,0,6,5,1,0,1,0,1,0,0,0,0,1,2,2,0,1,0
4026,7,UFC Fight Night 6 - Sanchez vs. Parisyan,8/17/06,Yuki Sasaki,Dean Lister,loss,win,1255,338,Decision,3,5:00,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4026,6,UFC Fight Night 6 - Sanchez vs. Parisyan,8/17/06,Josh Koscheck,Jonathan Goulet,win,loss,9418,4120,Submission,1,4:10,5,4,1,2,0,3,2,1,1,0,2,1,1,0,0,0,0,1,1,0,1,0
4026,5,UFC Fight Night 6 - Sanchez vs. Parisyan,8/17/06,Crafton Wallace,Martin Kampmann,loss,win,8269,5344,Submission,1,2:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
