eid,mid,event_name,event_date,f1name,f2name,f1result,f2result,f1fid,f2fid,method,round,time
36,7,UFC 26 - Ultimate Field of Dreams,6/9/00,Tyrone Roberts,David Dodd,win,loss,260,81,Decision,3,5:00
36,6,UFC 26 - Ultimate Field of Dreams,6/9/00,Pat Miletich,John Alessio,win,loss,188,259,Submission,2,1:43
36,5,UFC 26 - Ultimate Field of Dreams,6/9/00,Amaury Bitetti,Alex Andrade,win,loss,135,258,DQ,2,0:43
36,4,UFC 26 - Ultimate Field of Dreams,6/9/00,Matt Hughes,Marcelo Aguiar,win,loss,232,257,TKO,1,4:34
36,3,UFC 26 - Ultimate Field of Dreams,6/9/00,Jens Pulver,Joao Roque,win,loss,228,256,Decision,3,5:00
36,2,UFC 26 - Ultimate Field of Dreams,6/9/00,Ian Freeman,Nate Schroeder,win,loss,242,255,Submission,2,2:13
36,1,UFC 26 - Ultimate Field of Dreams,6/9/00,Shonie Carter,Adrian Serrano,win,loss,239,254,Decision,2,5:00
37,8,UFC 27 - Ultimate Bad Boyz,9/22/00,Pedro Rizzo,Dan Severn,win,loss,208,52,Submission,1,1:33
37,7,UFC 27 - Ultimate Bad Boyz,9/22/00,Maurice Smith,Bobby Hoffman,win,loss,175,265,Decision,3,5:00
37,6,UFC 27 - Ultimate Bad Boyz,9/22/00,Jeremy Horn,Eugene Jackson,win,loss,202,222,Submission,1,4:32
37,5,UFC 27 - Ultimate Bad Boyz,9/22/00,Fabiano Iha,LaVerne Clark,win,loss,218,184,Submission,1,1:10
37,4,UFC 27 - Ultimate Bad Boyz,9/22/00,Yuki Kondo,Alexandre Dantas,win,loss,263,264,TKO,3,2:28
37,3,UFC 27 - Ultimate Bad Boyz,9/22/00,Ian Freeman,Tedd Williams,win,loss,242,248,Decision,3,5:00
37,2,UFC 27 - Ultimate Bad Boyz,9/22/00,Jeff Monson,Tim Lajcik,win,loss,262,223,Decision,2,5:00
37,1,UFC 27 - Ultimate Bad Boyz,9/22/00,Brad Gumm,CJ Fernandes,draw,draw,240,261,Draw,2,5:00
38,7,UFC 28 - High Stakes,11/17/00,Randy Couture,Kevin Randleman,win,loss,166,162,TKO,3,4:13
38,6,UFC 28 - High Stakes,11/17/00,Renato Sobral,Maurice Smith,win,loss,274,175,Decision,3,5:00
38,5,UFC 28 - High Stakes,11/17/00,Josh Barnett,Gan McGee,win,loss,272,273,TKO,2,4:34
38,4,UFC 28 - High Stakes,11/17/00,Andrei Arlovski,Aaron Brink,win,loss,270,271,Submission,1,0:55
38,3,UFC 28 - High Stakes,11/17/00,Jens Pulver,John Lewis,win,loss,228,230,KO,1,0:15
38,2,UFC 28 - High Stakes,11/17/00,Mark Hughes,Alex Stiebling,win,loss,268,269,Decision,2,5:00
38,1,UFC 28 - High Stakes,11/17/00,Ben Earwood,Chris Lytle,win,loss,266,267,Decision,2,5:00
39,7,UFC 29 - Defense of the Belts,12/16/00,Tito Ortiz,Yuki Kondo,win,loss,158,263,Submission,1,1:52
39,6,UFC 29 - Defense of the Belts,12/16/00,Pat Miletich,Kenichi Yamamoto,win,loss,188,236,Submission,2,1:58
39,5,UFC 29 - Defense of the Belts,12/16/00,Matt Lindland,Yoji Anjo,win,loss,276,182,TKO,1,2:58
39,4,UFC 29 - Defense of the Belts,12/16/00,Fabiano Iha,Daiju Takase,win,loss,218,226,TKO,1,2:24
39,3,UFC 29 - Defense of the Belts,12/16/00,Evan Tanner,Lance Gibson,win,loss,212,246,TKO,1,4:48
39,2,UFC 29 - Defense of the Belts,12/16/00,Dennis Hallman,Matt Hughes,win,loss,275,232,Submission,1,0:20
39,1,UFC 29 - Defense of the Belts,12/16/00,Chuck Liddell,Jeff Monson,win,loss,192,262,Decision,3,5:00
40,8,UFC 30 - Battle on the Boardwalk,2/23/01,Tito Ortiz,Evan Tanner,win,loss,158,212,KO,1,0:32
40,7,UFC 30 - Battle on the Boardwalk,2/23/01,Jens Pulver,Caol Uno,win,loss,228,283,Decision,5,5:00
40,6,UFC 30 - Battle on the Boardwalk,2/23/01,Fabiano Iha,Phil Johns,win,loss,218,282,Submission,1,2:05
40,5,UFC 30 - Battle on the Boardwalk,2/23/01,Elvis Sinosic,Jeremy Horn,win,loss,281,202,Submission,1,2:59
40,4,UFC 30 - Battle on the Boardwalk,2/23/01,Pedro Rizzo,Josh Barnett,win,loss,208,272,KO,2,4:21
40,3,UFC 30 - Battle on the Boardwalk,2/23/01,Bobby Hoffman,Mark Robinson,NC,NC,265,280,No Contest - Hoffman Failed Drug Test,1,3:27
40,2,UFC 30 - Battle on the Boardwalk,2/23/01,Phil Baroni,Curtis Stout,win,loss,278,279,Decision,2,5:00
40,1,UFC 30 - Battle on the Boardwalk,2/23/01,Sean Sherk,Tiki Ghosn,win,loss,277,88,Submission,2,4:47
282,8,UFC 31 - Locked & Loaded,5/4/01,Randy Couture,Pedro Rizzo,win,loss,166,208,Decision,5,5:00
282,7,UFC 31 - Locked & Loaded,5/4/01,Carlos Newton,Pat Miletich,win,loss,7,188,Submission,3,2:50
282,6,UFC 31 - Locked & Loaded,5/4/01,Chuck Liddell,Kevin Randleman,win,loss,192,162,KO,1,1:18
282,5,UFC 31 - Locked & Loaded,5/4/01,Shonie Carter,Matt Serra,win,loss,239,1305,KO,3,4:51
282,4,UFC 31 - Locked & Loaded,5/4/01,Semmy Schilt,Pete Williams,win,loss,467,201,TKO,2,1:28
282,3,UFC 31 - Locked & Loaded,5/4/01,Matt Lindland,Ricardo Almeida,win,loss,276,11,DQ,3,4:21
282,2,UFC 31 - Locked & Loaded,5/4/01,B.J. Penn,Joey Gilbert,win,loss,1307,1306,TKO,1,4:57
282,1,UFC 31 - Locked & Loaded,5/4/01,Tony DeSouza,Steve Berger,win,loss,487,1303,Decision,3,5:00
429,8,UFC 32 - Showdown in the Meadowlands,6/29/01,Tito Ortiz,Elvis Sinosic,win,loss,158,281,TKO,1,3:32
429,7,UFC 32 - Showdown in the Meadowlands,6/29/01,B.J. Penn,Din Thomas,win,loss,1307,1301,TKO,1,2:42
429,6,UFC 32 - Showdown in the Meadowlands,6/29/01,Josh Barnett,Semmy Schilt,win,loss,272,467,Submission,1,4:21
429,5,UFC 32 - Showdown in the Meadowlands,6/29/01,Pat Miletich,Shonie Carter,win,loss,188,239,KO,2,2:42
429,4,UFC 32 - Showdown in the Meadowlands,6/29/01,Caol Uno,Fabiano Iha,win,loss,283,218,TKO,1,1:48
429,3,UFC 32 - Showdown in the Meadowlands,6/29/01,Vladimir Matyushenko,Yuki Kondo,win,loss,435,263,Decision,3,5:00
429,2,UFC 32 - Showdown in the Meadowlands,6/29/01,Ricco Rodriguez,Andrei Arlovski,win,loss,8,270,TKO,3,1:23
429,1,UFC 32 - Showdown in the Meadowlands,6/29/01,Tony DeSouza,Paul Rodriguez,win,loss,487,1332,Submission,1,1:05
430,8,UFC 33 - Victory in Vegas,9/28/01,Tito Ortiz,Vladimir Matyushenko,win,loss,158,435,Decision,5,5:00
430,7,UFC 33 - Victory in Vegas,9/28/01,Jens Pulver,Dennis Hallman,win,loss,228,275,Decision,5,5:00
430,6,UFC 33 - Victory in Vegas,9/28/01,Chuck Liddell,Murilo Bustamante,win,loss,192,253,Decision,3,5:00
430,5,UFC 33 - Victory in Vegas,9/28/01,Matt Serra,Yves Edwards,win,loss,1305,344,Decision,3,5:00
430,4,UFC 33 - Victory in Vegas,9/28/01,Dave Menne,Gil Castillo,win,loss,245,553,Decision,5,5:00
430,3,UFC 33 - Victory in Vegas,9/28/01,Jutaro Nakao,Tony DeSouza,win,loss,438,487,KO,2,0:15
430,2,UFC 33 - Victory in Vegas,9/28/01,Ricardo Almeida,Eugene Jackson,win,loss,11,222,Submission,1,4:06
430,1,UFC 33 - Victory in Vegas,9/28/01,Din Thomas,Fabiano Iha,win,loss,1301,218,Decision,3,5:00
540,8,UFC 34 - High Voltage,11/2/01,Randy Couture,Pedro Rizzo,win,loss,166,208,TKO,3,1:38
540,7,UFC 34 - High Voltage,11/2/01,Ricco Rodriguez,Pete Williams,win,loss,8,201,TKO,2,4:02
540,6,UFC 34 - High Voltage,11/2/01,Matt Hughes,Carlos Newton,win,loss,232,7,KO,2,1:27
540,5,UFC 34 - High Voltage,11/2/01,B.J. Penn,Caol Uno,win,loss,1307,283,KO,1,0:11
540,4,UFC 34 - High Voltage,11/2/01,Josh Barnett,Bobby Hoffman,win,loss,272,265,Submission,2,4:25
540,3,UFC 34 - High Voltage,11/2/01,Evan Tanner,Homer Moore,win,loss,212,853,Submission,2,0:55
540,2,UFC 34 - High Voltage,11/2/01,Matt Lindland,Phil Baroni,win,loss,276,278,Decision,3,5:00
540,1,UFC 34 - High Voltage,11/2/01,Frank Mir,Roberto Traven,win,loss,2329,142,Submission,1,1:05
668,8,UFC 35 - Throwdown,1/11/02,Jens Pulver,B.J. Penn,win,loss,228,1307,Decision,5,5:00
668,7,UFC 35 - Throwdown,1/11/02,Ricco Rodriguez,Jeff Monson,win,loss,8,262,TKO,3,3:00
668,6,UFC 35 - Throwdown,1/11/02,Murilo Bustamante,Dave Menne,win,loss,253,245,TKO,2,0:44
668,5,UFC 35 - Throwdown,1/11/02,Chuck Liddell,Amar Suloev,win,loss,192,1995,Decision,3,5:00
668,4,UFC 35 - Throwdown,1/11/02,Andrei Semenov,Ricardo Almeida,win,loss,1870,11,TKO,2,2:01
668,3,UFC 35 - Throwdown,1/11/02,Kevin Randleman,Renato Sobral,win,loss,162,274,Decision,3,5:00
668,2,UFC 35 - Throwdown,1/11/02,Gil Castillo,Chris Brennan,win,loss,553,64,Decision,3,5:00
668,1,UFC 35 - Throwdown,1/11/02,Eugene Jackson,Keith Rockel,win,loss,222,2093,Submission,2,3:46
771,8,UFC 36 - Worlds Collide,3/22/02,Josh Barnett,Randy Couture,win,loss,272,166,TKO,2,4:35
771,7,UFC 36 - Worlds Collide,3/22/02,Pedro Rizzo,Andrei Arlovski,win,loss,208,270,KO,3,1:45
771,6,UFC 36 - Worlds Collide,3/22/02,Matt Hughes,Hayato Sakurai,win,loss,232,432,TKO,4,3:01
771,5,UFC 36 - Worlds Collide,3/22/02,Matt Lindland,Pat Miletich,win,loss,276,188,TKO,1,3:09
771,4,UFC 36 - Worlds Collide,3/22/02,Evan Tanner,Elvis Sinosic,win,loss,212,281,TKO,1,2:06
771,3,UFC 36 - Worlds Collide,3/22/02,Frank Mir,Pete Williams,win,loss,2329,201,Submission,1,0:46
771,2,UFC 36 - Worlds Collide,3/22/02,Matt Serra,Kelly Dullanty,win,loss,1305,354,Submission,1,2:58
771,1,UFC 36 - Worlds Collide,3/22/02,Sean Sherk,Jutaro Nakao,win,loss,277,438,Decision,3,5:00
850,8,UFC 37 - High Impact,5/10/02,Murilo Bustamante,Matt Lindland,win,loss,253,276,Submission,3,1:33
850,7,UFC 37 - High Impact,5/10/02,Ricco Rodriguez,Tsuyoshi Kosaka,win,loss,8,190,TKO,2,3:25
850,6,UFC 37 - High Impact,5/10/02,B.J. Penn,Paul Creighton,win,loss,1307,4441,TKO,2,3:23
850,5,UFC 37 - High Impact,5/10/02,Phil Baroni,Amar Suloev,win,loss,278,1995,TKO,1,2:55
850,4,UFC 37 - High Impact,5/10/02,Caol Uno,Yves Edwards,win,loss,283,344,Decision,3,5:00
850,3,UFC 37 - High Impact,5/10/02,Ivan Salaverry,Andrei Semenov,win,loss,1351,1870,TKO,3,2:27
850,2,UFC 37 - High Impact,5/10/02,Benji Radach,Steve Berger,NC,NC,2294,1303,No Contest - Overturned by State Commission,1,0:27
850,1,UFC 37 - High Impact,5/10/02,Robbie Lawler,Aaron Riley,win,loss,2245,1567,Decision,3,5:00
901,6,UFC 37.5 - As Real As It Gets,6/22/02,Chuck Liddell,Vitor Belfort,win,loss,192,156,Decision,3,5:00
901,5,UFC 37.5 - As Real As It Gets,6/22/02,Benji Radach,Nick Serra,win,loss,2294,3225,Decision,3,5:00
901,4,UFC 37.5 - As Real As It Gets,6/22/02,Pete Spratt,Zach Light,win,loss,3195,3919,Submission,1,2:25
901,3,UFC 37.5 - As Real As It Gets,6/22/02,Robbie Lawler,Steve Berger,win,loss,2245,1303,TKO,2,0:27
901,2,UFC 37.5 - As Real As It Gets,6/22/02,Tony Fryklund,Rodrigo Ruas,win,loss,168,1562,TKO,2,3:34
901,1,UFC 37.5 - As Real As It Gets,6/22/02,Yves Edwards,Joao Marcos Pierini,win,loss,344,2490,TKO,1,1:19
923,7,UFC 38 - Brawl at the Hall,7/13/02,Matt Hughes,Carlos Newton,win,loss,232,7,TKO,4,3:27
923,6,UFC 38 - Brawl at the Hall,7/13/02,Ian Freeman,Frank Mir,win,loss,242,2329,TKO,1,4:35
923,5,UFC 38 - Brawl at the Hall,7/13/02,Mark Weir,Eugene Jackson,win,loss,3599,222,KO,1,0:10
923,4,UFC 38 - Brawl at the Hall,7/13/02,Genki Sudo,Leigh Remedios,win,loss,1227,3071,Submission,2,1:38
923,3,UFC 38 - Brawl at the Hall,7/13/02,Phillip Miller,James Zikic,win,loss,482,1767,Decision,3,5:00
923,2,UFC 38 - Brawl at the Hall,7/13/02,Renato Sobral,Elvis Sinosic,win,loss,274,281,Decision,3,5:00
923,1,UFC 38 - Brawl at the Hall,7/13/02,Evan Tanner,Chris Haseman,win,loss,212,1449,Decision,3,5:00
1085,8,UFC 39 - The Warriors Return,9/27/02,Ricco Rodriguez,Randy Couture,win,loss,8,166,Submission,5,3:04
1085,7,UFC 39 - The Warriors Return,9/27/02,Tim Sylvia,Wesley Correira,win,loss,1061,2829,TKO,2,1:43
1085,6,UFC 39 - The Warriors Return,9/27/02,B.J. Penn,Matt Serra,win,loss,1307,1305,Decision,3,5:00
1085,5,UFC 39 - The Warriors Return,9/27/02,Caol Uno,Din Thomas,win,loss,283,1301,Decision,3,5:00
1085,4,UFC 39 - The Warriors Return,9/27/02,Gan McGee,Pedro Rizzo,win,loss,273,208,TKO,1,5:00
1085,3,UFC 39 - The Warriors Return,9/27/02,Phil Baroni,Dave Menne,win,loss,278,245,KO,1,0:18
1085,2,UFC 39 - The Warriors Return,9/27/02,Matt Lindland,Ivan Salaverry,win,loss,276,1351,Decision,3,5:00
1085,1,UFC 39 - The Warriors Return,9/27/02,Sean Sherk,Benji Radach,win,loss,277,2294,TKO,1,4:16
1220,8,UFC 40 - Vendetta,11/22/02,Tito Ortiz,Ken Shamrock,win,loss,158,4,TKO,3,5:00
1220,7,UFC 40 - Vendetta,11/22/02,Chuck Liddell,Renato Sobral,win,loss,192,274,KO,1,2:55
1220,6,UFC 40 - Vendetta,11/22/02,Matt Hughes,Gil Castillo,win,loss,232,553,TKO,1,5:00
1220,5,UFC 40 - Vendetta,11/22/02,Carlos Newton,Pete Spratt,win,loss,7,3195,Submission,1,1:45
1220,4,UFC 40 - Vendetta,11/22/02,Robbie Lawler,Tiki Ghosn,win,loss,2245,88,TKO,1,1:29
1220,3,UFC 40 - Vendetta,11/22/02,Andrei Arlovski,Ian Freeman,win,loss,270,242,TKO,1,1:25
1220,2,UFC 40 - Vendetta,11/22/02,Vladimir Matyushenko,Travis Wiuff,win,loss,435,3660,Submission,1,4:10
1220,1,UFC 40 - Vendetta,11/22/02,Phillip Miller,Mark Weir,win,loss,482,3599,Submission,2,4:50
1424,8,UFC 41 - Onslaught,2/28/03,Tim Sylvia,Ricco Rodriguez,win,loss,1061,8,TKO,1,3:09
1424,7,UFC 41 - Onslaught,2/28/03,Frank Mir,David Abbott,win,loss,2329,110,Submission,1,0:46
1424,6,UFC 41 - Onslaught,2/28/03,B.J. Penn,Caol Uno,draw,draw,1307,283,Draw,5,5:00
1424,5,UFC 41 - Onslaught,2/28/03,Matt Lindland,Phil Baroni,win,loss,276,278,Decision,3,5:00
1424,4,UFC 41 - Onslaught,2/28/03,Vladimir Matyushenko,Pedro Rizzo,win,loss,435,208,Decision,3,5:00
1424,3,UFC 41 - Onslaught,2/28/03,Din Thomas,Matt Serra,win,loss,1301,1305,Decision,3,5:00
1424,2,UFC 41 - Onslaught,2/28/03,Gan McGee,Alexandre Dantas,win,loss,273,264,TKO,1,4:49
1424,1,UFC 41 - Onslaught,2/28/03,Yves Edwards,Rich Clementi,win,loss,344,1046,Submission,3,4:07
1469,8,UFC 42 - Sudden Impact,4/25/03,Matt Hughes,Sean Sherk,win,loss,232,277,Decision,5,5:00
1469,7,UFC 42 - Sudden Impact,4/25/03,Pete Spratt,Robbie Lawler,win,loss,3195,2245,Submission,2,2:28
1469,6,UFC 42 - Sudden Impact,4/25/03,Dave Strasser,Romie Aram,win,loss,615,85,Decision,3,5:00
1469,5,UFC 42 - Sudden Impact,4/25/03,Wesley Correira,Sean Alvarez,win,loss,2829,1964,TKO,2,1:46
1469,4,UFC 42 - Sudden Impact,4/25/03,Rich Franklin,Evan Tanner,win,loss,392,212,TKO,1,2:40
1469,3,UFC 42 - Sudden Impact,4/25/03,Duane Ludwig,Genki Sudo,win,loss,101,1227,Decision,3,5:00
1469,2,UFC 42 - Sudden Impact,4/25/03,Hermes Franca,Rich Crunkilton,win,loss,3068,1542,Decision,3,5:00
1469,1,UFC 42 - Sudden Impact,4/25/03,David Loiseau,Mark Weir,win,loss,903,3599,KO,1,3:55
1614,8,UFC 43 - Meltdown,6/6/03,Randy Couture,Chuck Liddell,win,loss,166,192,TKO,3,2:39
1614,7,UFC 43 - Meltdown,6/6/03,Kimo Leopoldo,David Abbott,win,loss,43,110,Submission,1,1:59
1614,6,UFC 43 - Meltdown,6/6/03,Yves Edwards,Eddie Ruiz,win,loss,344,3265,Decision,3,5:00
1614,5,UFC 43 - Meltdown,6/6/03,Vitor Belfort,Marvin Eastman,win,loss,156,339,TKO,1,1:07
1614,4,UFC 43 - Meltdown,6/6/03,Vernon White,Ian Freeman,draw,draw,296,242,Draw,3,5:00
1614,3,UFC 43 - Meltdown,6/6/03,Frank Mir,Wes Sims,win,loss,2329,2713,DQ,1,2:55
1614,2,UFC 43 - Meltdown,6/6/03,Falaniko Vitale,Matt Lindland,win,loss,370,276,TKO,1,1:56
1614,1,UFC 43 - Meltdown,6/6/03,Pedro Rizzo,Tra Telligman,win,loss,208,157,TKO,2,4:24
1688,9,UFC 44 - Undisputed,9/26/03,Randy Couture,Tito Ortiz,win,loss,166,158,Decision,5,5:00
1688,8,UFC 44 - Undisputed,9/26/03,Andrei Arlovski,Vladimir Matyushenko,win,loss,270,435,KO,1,1:59
1688,7,UFC 44 - Undisputed,9/26/03,Tim Sylvia,Gan McGee,win,loss,1061,273,TKO,1,1:54
1688,6,UFC 44 - Undisputed,9/26/03,Jorge Rivera,David Loiseau,win,loss,2712,903,Decision,3,5:00
1688,5,UFC 44 - Undisputed,9/26/03,Rich Franklin,Edwin Dewees,win,loss,392,720,TKO,1,3:35
1688,4,UFC 44 - Undisputed,9/26/03,Karo Parisyan,Dave Strasser,win,loss,5153,615,Submission,1,3:52
1688,3,UFC 44 - Undisputed,9/26/03,Josh Thomson,Gerald Strebendt,win,loss,2394,2327,KO,1,2:45
1688,2,UFC 44 - Undisputed,9/26/03,Nick Diaz,Jeremy Jackson,win,loss,2831,2651,Submission,3,2:04
1688,1,UFC 44 - Undisputed,9/26/03,Hermes Franca,Caol Uno,win,loss,3068,283,KO,2,2:46
1863,8,UFC 45 - Revolution,11/21/03,Matt Hughes,Frank Trigg,win,loss,232,311,Submission,1,3:54
1863,7,UFC 45 - Revolution,11/21/03,Matt Lindland,Falaniko Vitale,win,loss,276,370,TKO,3,4:23
1863,6,UFC 45 - Revolution,11/21/03,Wesley Correira,David Abbott,win,loss,2829,110,TKO,1,2:14
1863,5,UFC 45 - Revolution,11/21/03,Evan Tanner,Phil Baroni,win,loss,212,278,TKO,1,4:42
1863,4,UFC 45 - Revolution,11/21/03,Robbie Lawler,Chris Lytle,win,loss,2245,267,Decision,3,5:00
1863,3,UFC 45 - Revolution,11/21/03,Pedro Rizzo,Ricco Rodriguez,win,loss,208,8,Decision,3,5:00
1863,2,UFC 45 - Revolution,11/21/03,Keith Rockel,Chris Liguori,win,loss,2093,4102,Submission,1,3:29
1863,1,UFC 45 - Revolution,11/21/03,Yves Edwards,Nick Agallar,win,loss,344,2295,TKO,2,2:14
1943,8,UFC 46 - Supernatural,1/31/04,Vitor Belfort,Randy Couture,win,loss,156,166,TKO,1,0:49
1943,7,UFC 46 - Supernatural,1/31/04,B.J. Penn,Matt Hughes,win,loss,1307,232,Submission,1,4:39
1943,6,UFC 46 - Supernatural,1/31/04,Renato Verissimo,Carlos Newton,win,loss,4095,7,Decision,3,5:00
1943,5,UFC 46 - Supernatural,1/31/04,Frank Mir,Wes Sims,win,loss,2329,2713,KO,2,4:21
1943,4,UFC 46 - Supernatural,1/31/04,Lee Murray,Jorge Rivera,win,loss,1659,2712,Submission,1,1:45
1943,3,UFC 46 - Supernatural,1/31/04,Georges St. Pierre,Karo Parisyan,win,loss,3500,5153,Decision,3,5:00
1943,2,UFC 46 - Supernatural,1/31/04,Josh Thomson,Hermes Franca,win,loss,2394,3068,Decision,3,5:00
1943,1,UFC 46 - Supernatural,1/31/04,Matt Serra,Jeff Curran,win,loss,1305,770,Decision,3,5:00
2121,8,UFC 47 - It's On,4/2/04,Chuck Liddell,Tito Ortiz,win,loss,192,158,KO,2,0:38
2121,7,UFC 47 - It's On,4/2/04,Chris Lytle,Tiki Ghosn,win,loss,267,88,Submission,2,1:55
2121,6,UFC 47 - It's On,4/2/04,Yves Edwards,Hermes Franca,win,loss,344,3068,Decision,3,5:00
2121,5,UFC 47 - It's On,4/2/04,Andrei Arlovski,Wesley Correira,win,loss,270,2829,TKO,2,1:15
2121,4,UFC 47 - It's On,4/2/04,Nick Diaz,Robbie Lawler,win,loss,2831,2245,KO,2,1:31
2121,3,UFC 47 - It's On,4/2/04,Mike Kyle,Wes Sims,win,loss,3619,2713,KO,1,4:59
2121,2,UFC 47 - It's On,4/2/04,Jonathan Wiezorek,Wade Shipp,win,loss,2688,2304,TKO,1,4:40
2121,1,UFC 47 - It's On,4/2/04,Genki Sudo,Mike Thomas Brown,win,loss,1227,3069,Submission,1,3:31
2203,8,UFC 48 - Payback,6/19/04,Ken Shamrock,Kimo Leopoldo,win,loss,4,43,KO,1,1:26
2203,7,UFC 48 - Payback,6/19/04,Frank Trigg,Dennis Hallman,win,loss,311,275,TKO,1,4:15
2203,6,UFC 48 - Payback,6/19/04,Frank Mir,Tim Sylvia,win,loss,2329,1061,Technical,1,0:50
2203,5,UFC 48 - Payback,6/19/04,Matt Hughes,Renato Verissimo,win,loss,232,4095,Decision,3,5:00
2203,4,UFC 48 - Payback,6/19/04,Evan Tanner,Phil Baroni,win,loss,212,278,Decision,3,5:00
2203,3,UFC 48 - Payback,6/19/04,Matt Serra,Ivan Menjivar,win,loss,1305,993,Decision,3,5:00
2203,2,UFC 48 - Payback,6/19/04,Trevor Prangley,Curtis Stout,win,loss,4789,279,Submission,2,1:05
2203,1,UFC 48 - Payback,6/19/04,Georges St. Pierre,Jay Hieron,win,loss,3500,9267,TKO,1,1:42
2400,8,UFC 49 - Unfinished Business,8/21/04,Randy Couture,Vitor Belfort,win,loss,166,156,TKO,3,5:00
2400,7,UFC 49 - Unfinished Business,8/21/04,Joe Riggs,Joe Doerksen,win,loss,2765,390,Submission,2,3:39
2400,6,UFC 49 - Unfinished Business,8/21/04,Chuck Liddell,Vernon White,win,loss,192,296,KO,1,4:05
2400,5,UFC 49 - Unfinished Business,8/21/04,David Terrell,Matt Lindland,win,loss,536,276,KO,1,0:24
2400,4,UFC 49 - Unfinished Business,8/21/04,Justin Eilers,Mike Kyle,win,loss,5936,3619,KO,1,1:14
2400,3,UFC 49 - Unfinished Business,8/21/04,Chris Lytle,Ronald Jhun,win,loss,267,524,Submission,2,1:17
2400,2,UFC 49 - Unfinished Business,8/21/04,Karo Parisyan,Nick Diaz,win,loss,5153,2831,Decision,3,5:00
2400,1,UFC 49 - Unfinished Business,8/21/04,Yves Edwards,Josh Thomson,win,loss,344,2394,KO,1,4:32
2512,7,UFC 50 - The War of '04,10/22/04,Tito Ortiz,Patrick Cote,win,loss,158,6612,Decision,3,5:00
2512,6,UFC 50 - The War of '04,10/22/04,Rich Franklin,Jorge Rivera,win,loss,392,2712,Submission,3,4:28
2512,5,UFC 50 - The War of '04,10/22/04,Matt Hughes,Georges St. Pierre,win,loss,232,3500,Submission,1,4:59
2512,4,UFC 50 - The War of '04,10/22/04,Frank Trigg,Renato Verissimo,win,loss,311,4095,TKO,2,2:11
2512,3,UFC 50 - The War of '04,10/22/04,Evan Tanner,Robbie Lawler,win,loss,212,2245,Submission,1,2:22
2512,2,UFC 50 - The War of '04,10/22/04,Ivan Salaverry,Tony Fryklund,win,loss,1351,168,Submission,1,1:36
2512,1,UFC 50 - The War of '04,10/22/04,Travis Lutter,Marvin Eastman,win,loss,4586,339,KO,2,0:43
2690,7,UFC 51 - Super Saturday,2/5/05,Andrei Arlovski,Tim Sylvia,win,loss,270,1061,Submission,1,0:47
2690,6,UFC 51 - Super Saturday,2/5/05,Evan Tanner,David Terrell,win,loss,212,536,TKO,1,4:35
2690,5,UFC 51 - Super Saturday,2/5/05,Paul Buentello,Justin Eilers,win,loss,347,5936,KO,1,3:34
2690,4,UFC 51 - Super Saturday,2/5/05,Mike Kyle,James Irvin,win,loss,3619,7780,KO,1,1:55
2690,3,UFC 51 - Super Saturday,2/5/05,David Loiseau,Gideon Ray,win,loss,903,4555,TKO,1,5:00
2690,2,UFC 51 - Super Saturday,2/5/05,Karo Parisyan,Chris Lytle,win,loss,5153,267,Decision,3,5:00
2690,1,UFC 51 - Super Saturday,2/5/05,Nick Diaz,Drew Fickett,win,loss,2831,725,TKO,1,4:40
2690,9,UFC 51 - Super Saturday,2/5/05,Tito Ortiz,Vitor Belfort,win,loss,158,156,Decision,3,5:00
2690,8,UFC 51 - Super Saturday,2/5/05,Pete Sell,Phil Baroni,win,loss,7795,278,Submission,3,4:19
2971,9,UFC - The Ultimate Fighter 1 Finale,4/9/05,Rich Franklin,Ken Shamrock,win,loss,392,4,TKO,1,2:42
2971,8,UFC - The Ultimate Fighter 1 Finale,4/9/05,Forrest Griffin,Stephan Bonnar,win,loss,3526,3014,Decision,3,5:00
2971,7,UFC - The Ultimate Fighter 1 Finale,4/9/05,Diego Sanchez,Kenny Florian,win,loss,4824,8021,TKO,1,2:49
2971,6,UFC - The Ultimate Fighter 1 Finale,4/9/05,Sam Hoger,Bobby Southworth,win,loss,6445,551,Decision,3,5:00
2971,5,UFC - The Ultimate Fighter 1 Finale,4/9/05,Chris Leben,Jason Thacker,win,loss,6258,12690,TKO,1,1:35
2971,4,UFC - The Ultimate Fighter 1 Finale,4/9/05,Josh Koscheck,Chris Sanford,win,loss,9418,2656,KO,1,4:21
2971,3,UFC - The Ultimate Fighter 1 Finale,4/9/05,Nate Quarry,Lodune Sincaid,win,loss,2383,4208,TKO,1,3:17
2971,2,UFC - The Ultimate Fighter 1 Finale,4/9/05,Mike Swick,Alex Schoenauer,win,loss,5199,4000,KO,1,0:20
2971,1,UFC - The Ultimate Fighter 1 Finale,4/9/05,Alex Karalexis,Josh Rafferty,win,loss,11941,2682,TKO,1,1:40
2930,8,UFC 52 - Couture vs. Liddell 2,4/16/05,Chuck Liddell,Randy Couture,win,loss,192,166,KO,1,2:06
2930,7,UFC 52 - Couture vs. Liddell 2,4/16/05,Renato Sobral,Travis Wiuff,win,loss,274,3660,Submission,2,0:24
2930,6,UFC 52 - Couture vs. Liddell 2,4/16/05,Matt Hughes,Frank Trigg,win,loss,232,311,Submission,1,4:05
2930,5,UFC 52 - Couture vs. Liddell 2,4/16/05,Matt Lindland,Travis Lutter,win,loss,276,4586,Submission,2,3:32
